customer_id,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed
CUST_008517,2023-12-13,0,Yes,0.09,0,1
CUST_008518,2023-10-05,0,No,0.58,0,1
CUST_008519,2023-02-23,0,Yes,0.69,3,0
CUST_008520,2023-10-29,2,Yes,0.64,1,0
CUST_008521,2023-02-07,0,No,0.33,3,2
CUST_008522,2023-02-15,1,No,0.59,0,1
CUST_008523,2023-04-07,4,Yes,0.32,0,0
CUST_008524,2023-04-14,1,No,0.41,0,0
CUST_008525,2023-05-16,1,No,0.71,0,0
CUST_008526,2023-08-11,2,No,0.59,1,0
CUST_008527,2023-06-18,0,No,0.03,3,0
CUST_008528,2023-09-07,1,Yes,0.36,0,0
CUST_008529,2022-07-19,3,Yes,0.46,2,1
CUST_008530,2022-08-09,2,No,0.64,0,0
CUST_008531,2023-04-11,1,Yes,0.5,0,0
CUST_008532,2023-10-22,0,No,0.53,1,0
CUST_008533,2023-07-26,1,Yes,0.51,0,0
CUST_008534,2023-04-21,2,Yes,0.45,1,1
CUST_008535,2023-11-28,1,No,0.35,0,1
CUST_008536,2023-12-05,2,No,0.23,1,1
CUST_008537,2023-09-16,1,No,0.62,1,0
CUST_008538,2023-02-05,3,Yes,0.55,6,1
CUST_008539,2023-07-29,0,No,0.38,0,0
CUST_008540,2022-07-01,3,No,0.5,0,0
CUST_008541,2023-11-22,0,No,0.49,1,1
CUST_008542,2023-07-26,1,No,0.75,0,0
CUST_008543,2023-03-13,2,No,0.5,1,0
CUST_008544,2022-08-11,1,No,0.45,0,1
CUST_008545,2022-12-19,3,No,0.47,1,0
CUST_008546,2022-10-06,2,No,0.38,4,0
CUST_008547,2023-04-08,3,No,0.47,2,0
CUST_008548,2023-06-27,2,No,0.77,0,0
CUST_008549,2023-10-22,1,No,0.89,1,1
CUST_008550,2023-12-22,1,No,0.71,1,0
CUST_008551,2023-10-16,0,No,0.54,1,0
CUST_008552,2023-06-28,0,No,0.14,0,1
CUST_008553,2023-10-09,1,No,0.18,2,1
CUST_008554,2023-10-19,0,No,0.68,0,0
CUST_008555,2023-06-15,1,No,0.78,1,0
CUST_008556,2023-09-27,0,No,0.27,0,2
CUST_008557,2023-11-10,2,No,0.51,0,0
CUST_008558,2023-05-23,0,No,0.39,1,0
CUST_008559,2023-08-23,5,Yes,0.57,1,0
CUST_008560,2023-09-30,1,Yes,0.62,1,0
CUST_008561,2023-03-11,3,No,0.36,0,0
CUST_008562,2023-03-14,3,Yes,0.68,0,0
CUST_008563,2023-11-19,0,No,0.74,2,0
CUST_008564,2023-09-09,3,No,0.86,1,0
CUST_008565,2023-10-24,4,No,0.5,2,0
CUST_008566,2023-06-22,2,Yes,0.69,0,0
CUST_008567,2023-09-29,0,No,0.17,3,2
CUST_008568,2023-03-21,0,Yes,0.57,0,0
CUST_008569,2022-06-21,2,No,0.27,1,0
CUST_008570,2023-10-04,0,No,0.47,1,0
CUST_008571,2022-02-07,2,Yes,0.46,2,0
CUST_008572,2023-07-22,2,No,0.23,0,0
CUST_008573,2023-12-25,3,Yes,0.54,0,0
CUST_008574,2022-06-25,0,No,0.58,2,0
CUST_008575,2022-11-04,0,No,0.11,5,1
CUST_008576,2023-09-20,2,No,0.42,3,2
CUST_008577,2023-11-11,2,No,0.54,0,0
CUST_008578,2023-06-24,1,Yes,0.29,1,0
CUST_008579,2023-09-17,1,No,0.49,0,0
CUST_008580,2022-11-16,2,No,0.41,0,0
CUST_008581,2023-09-10,2,No,0.38,1,0
CUST_008582,2023-02-02,0,No,0.21,3,0
CUST_008583,2023-10-14,1,Yes,0.28,1,0
CUST_008584,2023-09-18,4,No,0.57,0,0
CUST_008585,2023-10-06,3,Yes,0.81,1,0
CUST_008586,2023-03-06,1,No,0.37,1,1
CUST_008587,2023-05-06,2,No,0.62,2,1
CUST_008588,2023-12-07,4,No,0.09,3,1
CUST_008589,2023-10-17,6,Yes,0.34,0,0
CUST_008590,2023-11-12,2,No,0.49,0,0
CUST_008591,2023-12-14,2,Yes,0.43,2,0
CUST_008592,2022-12-24,3,No,0.41,0,1
CUST_008593,2022-11-16,4,Yes,0.59,1,0
CUST_008594,2023-06-27,2,No,0.54,0,0
CUST_008595,2023-08-27,4,Yes,0.69,0,0
CUST_008596,2023-12-02,2,Yes,0.33,1,0
CUST_008597,2023-06-28,1,No,0.23,3,0
CUST_008598,2022-10-25,1,No,0.57,0,0
CUST_008599,2023-08-14,5,No,0.75,0,1
CUST_008600,2023-10-31,4,Yes,0.37,2,0
CUST_008601,2023-03-17,4,No,0.39,1,0
CUST_008602,2023-10-11,2,Yes,0.52,1,0
CUST_008603,2023-06-22,3,Yes,0.4,1,0
CUST_008604,2023-03-25,4,No,0.67,0,0
CUST_008605,2023-04-19,0,No,0.13,3,2
CUST_008606,2023-07-18,3,Yes,0.59,2,0
CUST_008607,2023-10-24,2,No,0.8,0,0
CUST_008608,2023-05-28,2,Yes,0.36,2,0
CUST_008609,2023-01-09,2,No,0.49,1,1
CUST_008610,2023-12-12,4,No,0.31,0,0
CUST_008611,2023-10-05,3,No,0.48,0,0
CUST_008612,2023-09-16,3,No,0.71,1,0
CUST_008613,2023-03-29,2,Yes,0.33,2,0
CUST_008614,2023-11-06,0,No,0.17,4,0
CUST_008615,2023-04-11,2,Yes,0.51,0,0
CUST_008616,2023-08-25,3,Yes,0.38,1,0
CUST_008617,2023-05-31,2,No,0.36,1,1
CUST_008618,2022-08-20,2,No,0.58,1,1
CUST_008619,2023-08-05,5,Yes,0.42,0,0
CUST_008620,2023-11-03,2,Yes,0.35,1,0
CUST_008621,2023-08-27,1,No,0.65,0,0
CUST_008622,2023-09-30,1,Yes,0.55,0,0
CUST_008623,2023-07-25,1,Yes,0.6,0,0
CUST_008624,2023-09-04,5,No,0.26,1,0
CUST_008625,2023-02-15,0,No,0.52,0,1
CUST_008626,2023-03-09,2,Yes,0.49,1,0
CUST_008627,2023-06-30,2,Yes,0.6,2,0
CUST_008628,2023-04-27,2,Yes,0.48,0,0
CUST_008629,2023-11-12,2,No,0.64,2,0
CUST_008630,2023-10-01,1,Yes,0.57,1,0
CUST_008631,2023-02-28,1,No,0.5,0,0
CUST_008632,2023-09-28,2,Yes,0.35,1,0
CUST_008633,2022-12-27,3,Yes,0.36,1,0
CUST_008634,2023-11-30,4,No,0.4,3,0
CUST_008635,2023-05-08,5,Yes,0.5,0,0
CUST_008636,2023-12-04,2,Yes,0.52,1,0
CUST_008637,2023-10-09,1,Yes,0.35,0,0
CUST_008638,2022-10-17,1,No,0.67,1,0
CUST_008639,2023-04-07,3,No,0.23,0,0
CUST_008640,2022-11-10,1,Yes,0.41,3,0
CUST_008641,2023-10-06,1,Yes,0.38,1,1
CUST_008642,2023-12-06,0,No,0.33,2,1
CUST_008643,2023-05-29,2,Yes,0.55,3,0
CUST_008644,2022-04-01,1,No,0.59,0,0
CUST_008645,2022-10-03,2,No,0.58,1,0
CUST_008646,2023-10-30,2,Yes,0.58,0,0
CUST_008647,2023-06-14,3,Yes,0.48,1,0
CUST_008648,2023-09-03,3,No,0.26,0,0
CUST_008649,2023-10-12,2,No,0.63,1,0
CUST_008650,2023-04-18,2,No,0.55,0,0
CUST_008651,2023-11-26,2,Yes,0.53,0,0
CUST_008652,2023-02-17,0,No,0.23,1,0
CUST_008653,2023-11-06,1,No,0.58,0,0
CUST_008654,2022-12-05,1,Yes,0.41,1,0
CUST_008655,2023-08-16,3,No,0.71,0,1
CUST_008656,2023-03-22,3,Yes,0.5,2,0
CUST_008657,2022-12-26,2,Yes,0.4,0,0
CUST_008658,2023-09-30,0,No,0.13,2,1
CUST_008659,2023-09-10,1,Yes,0.71,1,0
CUST_008660,2023-10-15,0,No,0.07,6,0
CUST_008661,2023-10-09,3,Yes,0.52,1,0
CUST_008662,2023-12-21,1,No,0.32,2,0
CUST_008663,2023-07-03,1,No,0.19,0,3
CUST_008664,2022-12-24,1,No,0.16,2,0
CUST_008665,2022-06-22,0,Yes,0.7,2,1
CUST_008666,2023-11-10,2,Yes,0.54,2,0
CUST_008667,2023-06-20,2,No,0.36,1,0
CUST_008668,2023-12-22,4,No,0.66,2,0
CUST_008669,2022-11-06,0,Yes,0.2,3,2
CUST_008670,2023-02-12,1,No,0.54,0,0
CUST_008671,2023-08-08,4,No,0.37,0,0
CUST_008672,2022-11-18,2,No,0.62,1,0
CUST_008673,2023-05-27,0,No,0.53,2,0
CUST_008674,2023-05-23,1,Yes,0.2,0,0
CUST_008675,2023-08-19,1,Yes,0.6,0,0
CUST_008676,2022-01-02,0,Yes,0.14,1,1
CUST_008677,2022-11-05,1,No,0.49,0,0
CUST_008678,2022-09-14,1,No,0.24,0,0
CUST_008679,2023-10-10,1,Yes,0.66,0,0
CUST_008680,2023-08-14,0,No,0.5,1,0
CUST_008681,2023-12-15,0,No,0.04,0,0
CUST_008682,2023-01-10,2,Yes,0.4,3,0
CUST_008683,2023-12-17,0,No,0.28,3,2
CUST_008684,2023-09-21,3,No,0.43,1,0
CUST_008685,2022-12-08,3,No,0.32,1,0
CUST_008686,2023-05-31,1,No,0.58,2,0
CUST_008687,2023-10-07,3,No,0.47,0,0
CUST_008688,2023-08-26,0,Yes,0.22,3,0
CUST_008689,2022-12-09,1,No,0.26,4,1
CUST_008690,2023-08-08,0,No,0.43,0,0
CUST_008691,2023-09-14,0,No,0.31,2,0
CUST_008692,2023-09-10,1,No,0.11,3,0
CUST_008693,2023-01-07,1,No,0.47,3,1
CUST_008694,2023-12-21,2,No,0.31,2,0
CUST_008695,2023-10-20,0,Yes,0.05,5,3
CUST_008696,2023-11-19,0,No,0.73,0,0
CUST_008697,2023-11-11,2,Yes,0.42,0,0
CUST_008698,2022-08-11,1,Yes,0.58,3,0
CUST_008699,2022-09-04,1,Yes,0.6,0,0
CUST_008700,2023-06-04,0,Yes,0.14,1,0
CUST_008701,2023-05-21,0,No,0.17,6,1
CUST_008702,2022-12-18,0,No,0.55,0,0
CUST_008703,2023-08-15,2,No,0.54,0,1
CUST_008704,2023-06-30,2,Yes,0.6,0,0
CUST_008705,2023-12-12,1,No,0.48,2,1
CUST_008706,2023-05-21,1,Yes,0.45,0,0
CUST_008707,2022-08-24,2,No,0.5,1,0
CUST_008708,2022-06-24,1,Yes,0.55,0,0
CUST_008709,2023-02-15,3,Yes,0.56,2,0
CUST_008710,2022-08-18,4,No,0.44,0,0
CUST_008711,2023-12-31,2,Yes,0.33,2,1
CUST_008712,2022-09-05,4,No,0.59,0,1
CUST_008713,2023-07-03,4,Yes,0.75,1,0
CUST_008714,2023-01-24,0,No,0.15,5,1
CUST_008715,2023-09-30,2,No,0.39,1,0
CUST_008716,2022-10-19,2,No,0.41,1,1
CUST_008717,2023-09-14,5,Yes,0.7,0,0
CUST_008718,2023-04-05,1,No,0.26,0,0
CUST_008719,2023-09-15,1,No,0.29,3,0
CUST_008720,2023-09-20,0,No,0.65,0,0
CUST_008721,2023-09-08,3,No,0.71,0,0
CUST_008722,2022-08-01,0,Yes,0.28,1,0
CUST_008723,2023-09-13,11,No,0.47,1,0
CUST_008724,2023-08-29,2,Yes,0.47,0,0
CUST_008725,2023-10-04,2,Yes,0.59,1,0
CUST_008726,2023-09-30,2,Yes,0.43,2,1
CUST_008727,2023-03-16,0,No,0.2,6,2
CUST_008728,2022-10-26,0,No,0.22,1,0
CUST_008729,2023-08-26,1,Yes,0.53,1,1
CUST_008730,2023-10-04,3,No,0.81,0,0
CUST_008731,2023-09-11,0,Yes,0.12,1,1
CUST_008732,2023-09-30,5,Yes,0.37,0,0
CUST_008733,2023-12-20,2,No,0.38,3,0
CUST_008734,2023-07-31,1,Yes,0.69,0,0
CUST_008735,2023-11-22,2,No,0.56,1,0
CUST_008736,2023-12-29,5,No,0.49,1,0
CUST_008737,2023-08-04,2,No,0.58,0,0
CUST_008738,2023-03-07,2,No,0.54,0,0
CUST_008739,2023-09-15,1,No,0.59,1,0
CUST_008740,2023-04-27,1,No,0.51,0,0
CUST_008741,2023-01-12,0,No,0.74,0,0
CUST_008742,2023-09-16,1,Yes,0.69,0,0
CUST_008743,2023-12-16,1,No,0.51,1,0
CUST_008744,2023-08-07,3,No,0.67,0,0
CUST_008745,2022-10-26,0,Yes,0.45,1,0
CUST_008746,2023-07-04,1,No,0.54,0,0
CUST_008747,2023-03-07,0,No,0.49,5,0
CUST_008748,2023-03-17,0,No,0.53,0,0
CUST_008749,2023-11-03,1,Yes,0.27,1,0
CUST_008750,2022-09-14,0,No,0.09,1,2
CUST_008751,2023-12-08,4,No,0.63,0,0
CUST_008752,2023-03-31,3,Yes,0.22,1,0
CUST_008753,2023-07-27,4,Yes,0.54,0,0
CUST_008754,2022-12-16,1,Yes,0.48,0,0
CUST_008755,2023-08-22,1,Yes,0.38,2,0
CUST_008756,2023-05-26,3,No,0.71,0,0
CUST_008757,2022-12-05,1,Yes,0.44,1,0
CUST_008758,2022-08-27,1,Yes,0.54,2,0
CUST_008759,2023-10-13,1,Yes,0.6,0,0
CUST_008760,2022-08-08,0,Yes,0.43,0,1
CUST_008761,2023-07-08,0,No,0.57,0,0
CUST_008762,2023-08-02,2,No,0.57,1,1
CUST_008763,2023-06-15,0,No,0.32,1,0
CUST_008764,2023-01-19,1,Yes,0.59,1,0
CUST_008765,2023-05-18,4,No,0.41,1,0
CUST_008766,2023-11-28,3,No,0.54,3,0
CUST_008767,2023-05-10,1,Yes,0.29,2,2
CUST_008768,2023-12-06,2,Yes,0.73,0,0
CUST_008769,2023-12-27,2,No,0.63,2,0
CUST_008770,2022-10-02,2,Yes,0.35,0,0
CUST_008771,2023-01-08,1,Yes,0.4,2,0
CUST_008772,2023-09-14,0,Yes,0.79,1,1
CUST_008773,2023-07-09,3,Yes,0.42,0,0
CUST_008774,2023-04-22,1,Yes,0.71,0,1
CUST_008775,2022-04-03,0,Yes,0.16,0,0
CUST_008776,2023-05-09,0,Yes,0.35,1,0
CUST_008777,2023-12-15,2,Yes,0.5,0,0
CUST_008778,2023-01-22,2,No,0.46,0,0
CUST_008779,2023-12-23,0,No,0.8,0,0
CUST_008780,2023-10-24,0,Yes,0.26,0,0
CUST_008781,2023-02-21,5,No,0.58,1,0
CUST_008782,2023-11-02,3,Yes,0.38,1,0
CUST_008783,2022-03-28,3,Yes,0.59,1,0
CUST_008784,2023-06-15,4,No,0.45,1,0
CUST_008785,2023-04-20,3,Yes,0.36,0,0
CUST_008786,2023-05-16,4,No,0.51,1,0
CUST_008787,2023-09-01,1,No,0.34,1,1
CUST_008788,2023-04-21,0,No,0.08,1,0
CUST_008789,2023-02-26,2,Yes,0.58,2,0
CUST_008790,2023-09-20,2,No,0.47,2,0
CUST_008791,2023-02-12,3,No,0.32,1,0
CUST_008792,2022-06-09,1,Yes,0.65,2,0
CUST_008793,2023-08-18,0,Yes,0.4,0,0
CUST_008794,2023-09-24,0,No,0.3,2,0
CUST_008795,2023-10-18,1,No,0.38,0,0
CUST_008796,2023-05-12,1,No,0.21,4,1
CUST_008797,2023-05-23,0,No,0.26,1,2
CUST_008798,2023-11-08,2,No,0.2,1,0
CUST_008799,2022-06-22,1,No,0.46,1,1
CUST_008800,2023-01-20,2,Yes,0.77,1,0
CUST_008801,2023-09-18,2,No,0.43,0,0
CUST_008802,2023-09-22,2,Yes,0.44,0,0
CUST_008803,2022-08-02,4,No,0.44,0,0
CUST_008804,2023-11-27,1,No,0.27,1,0
CUST_008805,2023-10-03,2,No,0.57,2,0
CUST_008806,2023-12-11,1,No,0.64,0,0
CUST_008807,2023-09-18,1,No,0.78,0,0
CUST_008808,2022-12-25,0,No,0.21,3,2
CUST_008809,2023-03-19,0,No,0.67,0,0
CUST_008810,2023-04-29,1,Yes,0.5,0,0
CUST_008811,2022-09-08,2,Yes,0.3,1,0
CUST_008812,2023-05-01,4,Yes,0.69,2,0
CUST_008813,2023-11-23,3,No,0.48,1,0
CUST_008814,2023-05-18,2,No,0.49,2,0
CUST_008815,2022-06-20,3,Yes,0.36,1,0
CUST_008816,2023-08-12,1,No,0.57,1,0
CUST_008817,2023-07-05,2,No,0.65,1,1
CUST_008818,2023-08-08,3,No,0.56,2,0
CUST_008819,2022-12-28,3,Yes,0.22,0,0
CUST_008820,2024-01-01,3,No,0.69,0,0
CUST_008821,2022-11-27,1,No,0.07,2,0
CUST_008822,2023-08-29,1,Yes,0.77,1,0
CUST_008823,2023-10-20,3,No,0.45,0,0
CUST_008824,2022-10-23,4,Yes,0.6,2,0
CUST_008825,2023-08-23,2,Yes,0.65,1,0
CUST_008826,2023-12-08,1,No,0.53,1,1
CUST_008827,2022-11-21,3,Yes,0.79,1,1
CUST_008828,2023-11-21,2,Yes,0.58,1,0
CUST_008829,2023-11-22,0,No,0.38,4,1
CUST_008830,2023-08-20,2,No,0.52,1,0
CUST_008831,2023-11-30,2,Yes,0.54,0,3
CUST_008832,2022-06-22,3,Yes,0.18,1,0
CUST_008833,2023-02-22,1,Yes,0.33,1,0
CUST_008834,2023-04-24,5,No,0.52,3,0
CUST_008835,2023-01-29,0,Yes,0.63,2,0
CUST_008836,2023-08-27,1,No,0.76,0,0
CUST_008837,2023-08-16,4,No,0.37,1,0
CUST_008838,2023-03-07,2,No,0.49,2,0
CUST_008839,2022-10-05,3,Yes,0.67,1,1
CUST_008840,2023-06-01,0,No,0.26,4,3
CUST_008841,2022-07-06,0,No,0.5,0,0
CUST_008842,2023-07-13,4,No,0.32,0,0
CUST_008843,2023-07-11,4,No,0.18,4,3
CUST_008844,2022-12-20,1,Yes,0.3,0,0
CUST_008845,2023-03-27,4,Yes,0.43,1,0
CUST_008846,2023-08-26,2,Yes,0.58,1,0
CUST_008847,2023-11-03,0,Yes,0.73,0,1
CUST_008848,2023-05-06,1,No,0.69,0,0
CUST_008849,2022-11-15,1,Yes,0.61,1,0
CUST_008850,2023-09-13,2,Yes,0.32,1,0
CUST_008851,2023-02-27,5,Yes,0.42,0,0
CUST_008852,2023-05-12,3,No,0.62,1,0
CUST_008853,2022-12-22,2,Yes,0.36,2,0
CUST_008854,2023-06-06,0,Yes,0.82,0,0
CUST_008855,2023-12-09,1,Yes,0.37,0,1
CUST_008856,2022-05-19,0,No,0.25,2,0
CUST_008857,2023-12-04,2,Yes,0.38,1,0
CUST_008858,2023-09-14,0,Yes,0.7,0,0
CUST_008859,2023-12-09,0,Yes,0.2,3,0
CUST_008860,2023-08-18,2,Yes,0.74,1,0
CUST_008861,2022-11-24,5,No,0.4,1,0
CUST_008862,2023-09-18,1,No,0.52,0,0
CUST_008863,2023-10-10,2,Yes,0.63,0,0
CUST_008864,2023-08-30,3,No,0.72,0,0
CUST_008865,2023-06-06,2,No,0.3,1,0
CUST_008866,2023-10-18,1,No,0.39,1,0
CUST_008867,2023-11-07,0,Yes,0.43,1,0
CUST_008868,2023-10-07,2,Yes,0.34,0,0
CUST_008869,2023-12-17,1,Yes,0.53,1,0
CUST_008870,2022-12-23,3,Yes,0.56,0,0
CUST_008871,2023-06-01,2,No,0.76,0,0
CUST_008872,2023-12-02,0,No,0.14,5,0
CUST_008873,2023-11-08,0,No,0.59,0,0
CUST_008874,2023-09-14,0,Yes,0.31,0,0
CUST_008875,2023-05-24,1,No,0.35,0,0
CUST_008876,2022-12-16,0,No,0.07,5,1
CUST_008877,2023-05-12,1,Yes,0.67,2,0
CUST_008878,2023-11-02,0,Yes,0.55,0,0
CUST_008879,2023-02-09,1,Yes,0.47,0,0
CUST_008880,2023-10-11,3,Yes,0.56,1,0
CUST_008881,2023-08-26,4,Yes,0.87,2,0
CUST_008882,2022-10-09,3,Yes,0.27,1,0
CUST_008883,2023-12-29,1,Yes,0.64,1,0
CUST_008884,2023-10-29,1,No,0.29,2,1
CUST_008885,2023-03-25,0,No,0.65,0,0
CUST_008886,2023-04-07,2,Yes,0.47,1,0
CUST_008887,2023-11-08,1,No,0.59,2,0
CUST_008888,2023-06-30,1,No,0.24,2,0
CUST_008889,2023-05-29,2,No,0.42,4,0
CUST_008890,2023-09-16,1,No,0.45,0,0
CUST_008891,2023-07-21,2,No,0.51,4,0
CUST_008892,2023-06-11,4,No,0.34,0,1
CUST_008893,2023-11-08,5,Yes,0.69,0,0
CUST_008894,2023-05-12,2,Yes,0.62,1,0
CUST_008895,2023-03-08,0,No,0.55,0,0
CUST_008896,2023-06-03,4,No,0.58,0,0
CUST_008897,2023-02-13,1,Yes,0.37,1,0
CUST_008898,2023-04-14,0,No,0.16,2,2
CUST_008899,2023-09-15,0,No,0.35,0,1
CUST_008900,2023-07-12,2,No,0.45,0,0
CUST_008901,2023-08-05,3,Yes,0.33,0,0
CUST_008902,2023-05-05,1,No,0.65,0,0
CUST_008903,2023-07-14,2,Yes,0.6,0,0
CUST_008904,2023-12-04,1,Yes,0.47,0,0
CUST_008905,2023-11-27,0,Yes,0.68,0,1
CUST_008906,2023-09-03,0,No,0.29,4,2
CUST_008907,2023-11-11,3,No,0.63,1,0
CUST_008908,2023-07-16,2,Yes,0.32,0,0
CUST_008909,2023-03-21,5,Yes,0.67,0,0
CUST_008910,2023-07-06,1,No,0.78,0,0
CUST_008911,2023-08-31,0,Yes,0.52,1,1
CUST_008912,2023-12-09,4,No,0.63,2,0
CUST_008913,2023-04-22,2,No,0.56,1,0
CUST_008914,2023-04-17,1,Yes,0.65,1,1
CUST_008915,2023-10-08,0,Yes,0.41,0,1
CUST_008916,2023-10-08,1,Yes,0.69,0,0
CUST_008917,2023-07-12,1,Yes,0.57,0,0
CUST_008918,2023-07-19,1,Yes,0.2,1,0
CUST_008919,2023-11-26,1,Yes,0.79,0,0
CUST_008920,2023-09-11,1,No,0.63,0,0
CUST_008921,2023-06-14,3,Yes,0.39,1,0
CUST_008922,2022-11-07,2,Yes,0.19,2,0
CUST_008923,2023-04-28,1,No,0.48,1,0
CUST_008924,2023-09-17,3,No,0.75,0,0
CUST_008925,2023-08-27,0,No,0.41,1,0
CUST_008926,2022-04-15,3,No,0.56,2,0
CUST_008927,2022-08-01,2,No,0.16,1,0
CUST_008928,2022-12-09,0,No,0.31,0,0
CUST_008929,2023-09-06,2,No,0.58,2,0
CUST_008930,2022-03-12,2,No,0.78,0,0
CUST_008931,2022-11-21,1,No,0.38,1,0
CUST_008932,2023-08-31,4,Yes,0.31,1,0
CUST_008933,2023-01-15,1,No,0.44,1,0
CUST_008934,2023-12-10,3,No,0.51,1,0
CUST_008935,2023-08-27,3,No,0.34,2,0
CUST_008936,2023-09-29,4,No,0.36,1,0
CUST_008937,2023-05-25,2,No,0.48,0,0
CUST_008938,2022-11-16,1,No,0.68,1,2
CUST_008939,2023-08-16,2,Yes,0.34,1,0
CUST_008940,2022-08-28,2,Yes,0.61,2,1
CUST_008941,2023-03-16,4,Yes,0.25,0,0
CUST_008942,2023-08-08,2,Yes,0.7,0,0
CUST_008943,2022-05-15,0,Yes,0.05,1,1
CUST_008944,2023-11-08,1,Yes,0.55,0,0
CUST_008945,2023-08-16,2,Yes,0.45,0,1
CUST_008946,2023-01-22,1,No,0.53,1,0
CUST_008947,2022-09-25,1,No,0.19,4,1
CUST_008948,2023-06-15,2,No,0.09,1,0
CUST_008949,2023-05-12,3,Yes,0.65,1,0
CUST_008950,2023-07-14,0,No,0.45,4,0
CUST_008951,2023-07-13,2,Yes,0.86,0,0
CUST_008952,2023-02-01,1,No,0.15,0,0
CUST_008953,2023-10-09,2,No,0.6,1,0
CUST_008954,2023-05-15,1,No,0.57,0,1
CUST_008955,2023-02-23,1,No,0.4,0,1
CUST_008956,2022-11-12,2,No,0.61,2,0
CUST_008957,2022-12-29,3,Yes,0.33,0,0
CUST_008958,2023-10-25,3,Yes,0.66,2,0
CUST_008959,2023-04-14,0,No,0.45,1,0
CUST_008960,2023-11-26,1,Yes,0.46,1,0
CUST_008961,2023-06-16,4,No,0.44,1,0
CUST_008962,2022-11-30,2,No,0.44,1,0
CUST_008963,2023-12-05,5,Yes,0.45,3,0
CUST_008964,2023-02-12,3,Yes,0.17,2,0
CUST_008965,2022-10-29,1,No,0.61,0,0
CUST_008966,2023-11-10,1,Yes,0.56,2,0
CUST_008967,2023-04-02,0,No,0.42,1,0
CUST_008968,2023-08-01,3,No,0.46,0,0
CUST_008969,2023-05-18,0,No,0.72,1,0
CUST_008970,2023-04-01,1,No,0.77,0,0
CUST_008971,2023-10-29,2,Yes,0.35,1,0
CUST_008972,2023-12-27,1,No,0.58,1,0
CUST_008973,2023-01-24,3,No,0.34,0,0
CUST_008974,2023-08-10,1,No,0.72,1,0
CUST_008975,2023-10-26,5,No,0.37,1,0
CUST_008976,2023-02-08,3,No,0.52,1,0
CUST_008977,2023-06-17,2,No,0.35,1,1
CUST_008978,2023-10-15,0,No,0.2,4,1
CUST_008979,2023-08-09,2,Yes,0.26,0,0
CUST_008980,2023-07-06,1,Yes,0.36,0,0
CUST_008981,2023-10-31,2,No,0.67,0,0
CUST_008982,2023-05-27,0,Yes,0.38,0,0
CUST_008983,2022-08-18,2,Yes,0.57,0,0
CUST_008984,2023-02-10,2,No,0.46,0,0
CUST_008985,2023-08-04,2,No,0.48,0,0
CUST_008986,2023-10-01,4,No,0.56,0,1
CUST_008987,2023-01-17,3,Yes,0.39,2,0
CUST_008988,2023-12-07,1,Yes,0.4,1,0
CUST_008989,2023-10-27,1,No,0.02,2,0
CUST_008990,2023-11-25,3,Yes,0.66,1,0
CUST_008991,2023-10-28,1,No,0.26,0,2
CUST_008992,2023-08-21,4,No,0.56,1,1
CUST_008993,2023-02-10,0,Yes,0.3,0,0
CUST_008994,2023-08-28,1,Yes,0.63,1,0
CUST_008995,2023-09-21,0,Yes,0.6,1,0
CUST_008996,2022-09-16,1,Yes,0.45,1,0
CUST_008997,2023-02-08,4,Yes,0.58,1,0
CUST_008998,2023-05-22,3,Yes,0.51,0,0
CUST_008999,2023-08-18,3,No,0.81,1,0
CUST_009000,2023-07-16,3,No,0.76,2,0
CUST_009001,2023-11-29,0,Yes,0.84,0,0
CUST_009002,2023-08-13,3,No,0.4,0,0
CUST_009003,2022-12-21,1,No,0.38,2,0
CUST_009004,2023-03-21,2,No,0.71,3,0
CUST_009005,2023-05-09,2,Yes,0.81,0,0
CUST_009006,2023-10-02,2,Yes,0.5,2,0
CUST_009007,2023-08-29,1,No,0.59,2,0
CUST_009008,2023-03-31,4,Yes,0.55,0,0
CUST_009009,2022-03-27,1,No,0.33,3,0
CUST_009010,2023-03-29,2,No,0.66,0,0
CUST_009011,2023-11-14,1,No,0.06,2,0
CUST_009012,2023-08-21,1,No,0.28,2,1
CUST_009013,2023-08-29,3,Yes,0.71,0,0
CUST_009014,2023-06-20,1,No,0.51,0,0
CUST_009015,2022-09-21,4,Yes,0.53,1,0
CUST_009016,2023-07-28,4,Yes,0.48,1,0
CUST_009017,2023-09-12,1,No,0.48,2,0
CUST_009018,2023-12-08,1,No,0.43,1,1
CUST_009019,2023-04-23,0,No,0.12,3,0
CUST_009020,2023-11-03,3,No,0.24,1,0
CUST_009021,2023-12-15,0,No,0.19,1,0
CUST_009022,2023-07-01,1,Yes,0.48,2,0
CUST_009023,2023-11-06,0,Yes,0.61,1,0
CUST_009024,2023-07-17,0,No,0.05,3,1
CUST_009025,2022-05-13,1,No,0.63,0,0
CUST_009026,2023-12-23,4,Yes,0.32,2,0
CUST_009027,2023-11-26,5,No,0.51,1,1
CUST_009028,2023-12-28,3,No,0.48,1,0
CUST_009029,2023-04-06,1,Yes,0.4,0,0
CUST_009030,2023-09-04,0,No,0.5,2,0
CUST_009031,2023-03-14,1,No,0.52,1,0
CUST_009032,2023-12-15,1,No,0.48,0,0
CUST_009033,2023-07-06,2,No,0.44,0,0
CUST_009034,2022-08-09,2,No,0.56,0,0
CUST_009035,2023-02-14,2,No,0.58,0,0
