customer_id,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders
CUST_007170,Universal,2023-03-02,300000,65.0,Annual,AutoPay,0
CUST_007171,Term,2023-05-23,100000,19.67,Monthly,AutoPay,1
CUST_007172,Term,2023-08-16,200000,41.33,Annual,AutoPay,1
CUST_007173,Term,2023-09-03,250000,51.67,Monthly,Manual,0
CUST_007174,Term,2023-07-22,650000,156.0,Quarterly,Manual,0
CUST_007175,Whole,2022-10-25,250000,67.5,Monthly,AutoPay,0
CUST_007176,Term,2022-02-07,300000,69.0,Monthly,AutoPay,2
CUST_007177,Whole,2023-05-15,100000,26.33,Monthly,AutoPay,0
CUST_007178,Whole,2023-02-14,300000,53.0,Monthly,AutoPay,0
CUST_007179,Term,2023-05-13,300000,60.0,Quarterly,AutoPay,0
CUST_007180,Whole,2023-06-10,300000,56.0,Monthly,AutoPay,1
CUST_007181,Whole,2023-08-29,100000,22.67,Quarterly,Manual,0
CUST_007182,Whole,2023-09-19,100000,20.0,Quarterly,AutoPay,0
CUST_007183,Whole,2023-05-15,150000,36.5,Monthly,AutoPay,0
CUST_007184,Term,2022-08-26,400000,70.67,Annual,AutoPay,0
CUST_007185,Term,2022-03-04,650000,140.83,Monthly,AutoPay,1
CUST_007186,Term,2023-06-25,400000,97.33,Monthly,AutoPay,1
CUST_007187,Term,2022-01-20,150000,22.5,Monthly,AutoPay,0
CUST_007188,Term,2023-03-09,150000,45.0,Quarterly,AutoPay,0
CUST_007189,Term,2023-08-14,500000,101.67,Monthly,AutoPay,0
CUST_007190,Term,2022-11-20,150000,22.5,Monthly,AutoPay,1
CUST_007191,Term,2023-07-21,400000,88.0,Monthly,Manual,1
CUST_007192,Whole,2022-03-07,550000,119.17,Monthly,AutoPay,0
CUST_007193,Term,2022-10-02,250000,53.33,Annual,Manual,1
CUST_007194,Term,2023-03-04,100000,25.33,Monthly,AutoPay,1
CUST_007195,Whole,2023-04-30,200000,48.67,Monthly,AutoPay,0
CUST_007196,Term,2022-04-30,250000,56.67,Monthly,AutoPay,0
CUST_007197,Term,2023-05-22,400000,93.33,Monthly,AutoPay,0
CUST_007198,Term,2023-09-30,250000,52.5,Monthly,AutoPay,1
CUST_007199,Term,2022-12-22,150000,43.0,Quarterly,Manual,1
CUST_007200,Universal,2023-04-05,650000,101.83,Quarterly,Manual,0
CUST_007201,Term,2023-03-23,300000,66.0,Monthly,AutoPay,2
CUST_007202,Whole,2022-01-22,500000,108.33,Annual,AutoPay,0
CUST_007203,Universal,2022-06-15,200000,49.33,Monthly,Manual,1
CUST_007204,Whole,2022-10-22,1250000,225.0,Monthly,AutoPay,1
CUST_007205,Term,2022-07-16,300000,45.0,Monthly,AutoPay,0
CUST_007206,Whole,2023-04-26,150000,33.0,Monthly,AutoPay,1
CUST_007207,Term,2022-12-19,250000,56.67,Monthly,AutoPay,1
CUST_007208,Whole,2023-03-25,250000,68.33,Monthly,Manual,0
CUST_007209,Whole,2022-08-26,250000,40.83,Monthly,AutoPay,2
CUST_007210,Term,2023-06-04,250000,65.0,Monthly,AutoPay,0
CUST_007211,Term,2022-08-13,400000,124.0,Annual,AutoPay,0
CUST_007212,Term,2023-08-25,700000,140.0,Quarterly,AutoPay,1
CUST_007213,Term,2022-12-14,700000,114.33,Quarterly,AutoPay,0
CUST_007214,Term,2023-09-09,350000,70.0,Monthly,AutoPay,0
CUST_007215,Whole,2023-04-25,100000,21.67,Monthly,Manual,1
CUST_007216,Term,2022-05-15,150000,35.5,Monthly,AutoPay,1
CUST_007217,Term,2022-10-28,250000,47.5,Quarterly,Manual,0
CUST_007218,Term,2023-02-04,150000,41.5,Annual,Manual,0
CUST_007219,Whole,2023-03-03,500000,85.0,Monthly,Manual,1
CUST_007220,Whole,2023-01-04,400000,60.0,Monthly,AutoPay,0
CUST_007221,Universal,2023-04-29,550000,143.0,Annual,AutoPay,1
CUST_007222,Term,2022-06-15,300000,45.0,Monthly,Manual,0
CUST_007223,Whole,2023-09-29,200000,41.33,Monthly,AutoPay,0
CUST_007224,Term,2022-08-01,1650000,522.5,Quarterly,AutoPay,0
CUST_007225,Term,2022-10-17,150000,32.0,Quarterly,Manual,1
CUST_007226,Whole,2022-03-30,450000,76.5,Monthly,AutoPay,1
CUST_007227,Term,2023-05-10,100000,21.33,Quarterly,AutoPay,1
CUST_007228,Term,2022-05-13,150000,32.0,Monthly,AutoPay,0
CUST_007229,Term,2022-06-27,100000,22.0,Quarterly,Manual,0
CUST_007230,Term,2022-07-24,50000,12.0,Monthly,AutoPay,0
CUST_007231,Whole,2022-06-10,50000,8.67,Annual,AutoPay,0
CUST_007232,Term,2023-09-13,150000,42.5,Monthly,AutoPay,0
CUST_007233,Whole,2023-05-19,300000,67.0,Monthly,AutoPay,0
CUST_007234,Term,2022-04-14,1050000,255.5,Quarterly,AutoPay,0
CUST_007235,Whole,2023-03-02,150000,28.5,Monthly,Manual,1
CUST_007236,Whole,2023-05-21,800000,213.33,Monthly,Manual,1
CUST_007237,Universal,2022-11-07,400000,81.33,Monthly,Manual,0
CUST_007238,Term,2022-08-29,250000,56.67,Monthly,AutoPay,0
CUST_007239,Term,2022-08-03,250000,44.17,Monthly,AutoPay,0
CUST_007240,Whole,2023-07-25,1900000,335.67,Monthly,Manual,0
CUST_007241,Term,2022-02-18,350000,85.17,Annual,Manual,1
CUST_007242,Term,2022-01-19,100000,19.67,Quarterly,AutoPay,0
CUST_007243,Whole,2023-01-03,100000,18.0,Monthly,AutoPay,0
CUST_007244,Term,2022-09-25,500000,95.0,Monthly,AutoPay,1
CUST_007245,Whole,2023-01-01,250000,60.83,Monthly,AutoPay,0
CUST_007246,Term,2022-06-12,150000,28.5,Quarterly,Manual,0
CUST_007247,Whole,2022-06-28,250000,52.5,Monthly,Manual,0
CUST_007248,Term,2023-05-31,350000,75.83,Monthly,Manual,2
CUST_007249,Whole,2022-02-02,150000,22.5,Quarterly,AutoPay,0
CUST_007250,Term,2022-03-07,600000,94.0,Quarterly,AutoPay,1
CUST_007251,Term,2022-12-12,750000,172.5,Quarterly,AutoPay,1
CUST_007252,Term,2023-03-17,300000,56.0,Quarterly,AutoPay,1
CUST_007253,Term,2022-04-27,100000,25.67,Monthly,AutoPay,2
CUST_007254,Term,2023-09-25,1950000,494.0,Monthly,AutoPay,0
CUST_007255,Term,2022-08-21,450000,109.5,Monthly,AutoPay,0
CUST_007256,Term,2022-05-04,550000,157.67,Annual,AutoPay,2
CUST_007257,Term,2023-07-30,150000,32.0,Monthly,Manual,2
CUST_007258,Term,2022-08-18,250000,60.0,Monthly,Manual,1
CUST_007259,Term,2023-05-14,250000,47.5,Monthly,Manual,0
CUST_007260,Term,2022-09-22,700000,219.33,Quarterly,AutoPay,0
CUST_007261,Whole,2022-12-15,50000,14.67,Monthly,AutoPay,0
CUST_007262,Term,2022-12-30,100000,21.67,Monthly,Manual,1
CUST_007263,Term,2022-02-17,200000,46.0,Monthly,Manual,0
CUST_007264,Term,2023-07-25,200000,54.0,Monthly,AutoPay,1
CUST_007265,Term,2022-10-01,1050000,220.5,Quarterly,AutoPay,0
CUST_007266,Whole,2022-06-04,50000,9.5,Monthly,AutoPay,1
CUST_007267,Term,2023-06-12,250000,62.5,Monthly,AutoPay,1
CUST_007268,Term,2023-09-11,600000,130.0,Monthly,AutoPay,1
CUST_007269,Term,2022-04-17,700000,156.33,Quarterly,AutoPay,1
CUST_007270,Term,2022-02-21,300000,54.0,Monthly,AutoPay,1
CUST_007271,Universal,2023-03-25,350000,52.5,Monthly,AutoPay,0
CUST_007272,Whole,2023-04-14,50000,11.17,Monthly,AutoPay,1
CUST_007273,Universal,2022-04-24,1700000,425.0,Monthly,AutoPay,0
CUST_007274,Term,2022-04-19,300000,62.0,Monthly,Manual,1
CUST_007275,Term,2023-09-18,50000,13.67,Quarterly,AutoPay,0
CUST_007276,Term,2023-09-17,100000,18.67,Monthly,AutoPay,0
CUST_007277,Term,2022-04-15,650000,112.67,Monthly,Manual,0
CUST_007278,Term,2023-07-30,300000,64.0,Quarterly,AutoPay,0
CUST_007279,Whole,2022-02-12,100000,21.33,Monthly,AutoPay,1
CUST_007280,Universal,2023-06-04,150000,37.0,Monthly,AutoPay,0
CUST_007281,Term,2022-04-18,250000,45.83,Monthly,AutoPay,0
CUST_007282,Whole,2022-06-21,100000,27.0,Quarterly,AutoPay,0
CUST_007283,Term,2022-05-01,150000,44.0,Quarterly,AutoPay,0
CUST_007284,Whole,2022-07-30,150000,32.0,Monthly,Manual,0
CUST_007285,Whole,2023-01-06,200000,52.67,Annual,AutoPay,1
CUST_007286,Whole,2022-06-10,200000,34.67,Quarterly,AutoPay,0
CUST_007287,Whole,2022-10-27,750000,192.5,Quarterly,AutoPay,0
CUST_007288,Term,2023-03-29,200000,51.33,Quarterly,AutoPay,2
CUST_007289,Term,2023-06-03,100000,25.0,Monthly,AutoPay,1
CUST_007290,Term,2023-05-26,300000,64.0,Quarterly,AutoPay,3
CUST_007291,Whole,2022-04-12,1850000,277.5,Monthly,AutoPay,1
CUST_007292,Universal,2022-06-07,200000,38.0,Monthly,Manual,1
CUST_007293,Whole,2023-01-08,300000,57.0,Quarterly,AutoPay,1
CUST_007294,Term,2022-12-09,750000,132.5,Annual,AutoPay,0
CUST_007295,Term,2022-05-22,300000,66.0,Monthly,Manual,2
CUST_007296,Universal,2022-05-06,300000,59.0,Annual,AutoPay,1
CUST_007297,Term,2022-07-26,300000,55.0,Monthly,AutoPay,1
CUST_007298,Whole,2023-03-26,1450000,251.33,Monthly,AutoPay,0
CUST_007299,Whole,2023-03-02,750000,140.0,Monthly,AutoPay,0
CUST_007300,Whole,2022-01-07,250000,65.0,Quarterly,Manual,1
CUST_007301,Universal,2022-09-09,1500000,285.0,Monthly,AutoPay,0
CUST_007302,Term,2023-05-01,300000,58.0,Monthly,AutoPay,2
CUST_007303,Term,2022-12-16,250000,49.17,Quarterly,AutoPay,1
CUST_007304,Whole,2022-10-21,450000,103.5,Monthly,Manual,1
CUST_007305,Term,2023-06-02,150000,35.0,Annual,AutoPay,0
CUST_007306,Whole,2022-06-25,150000,22.5,Monthly,AutoPay,0
CUST_007307,Universal,2022-03-29,300000,77.0,Monthly,AutoPay,0
CUST_007308,Universal,2022-09-30,100000,27.33,Monthly,AutoPay,1
CUST_007309,Term,2023-01-17,650000,112.67,Monthly,AutoPay,3
CUST_007310,Universal,2023-03-01,100000,17.67,Annual,AutoPay,0
CUST_007311,Term,2023-01-05,500000,98.33,Monthly,AutoPay,0
CUST_007312,Term,2022-09-09,100000,18.33,Monthly,Manual,0
CUST_007313,Term,2022-06-05,100000,22.33,Monthly,AutoPay,1
CUST_007314,Term,2023-06-27,150000,22.5,Monthly,AutoPay,1
CUST_007315,Universal,2023-03-08,1550000,263.5,Monthly,AutoPay,0
CUST_007316,Universal,2022-08-22,150000,41.5,Monthly,Manual,0
CUST_007317,Term,2022-05-22,600000,106.0,Quarterly,AutoPay,0
CUST_007318,Term,2023-03-16,300000,79.0,Annual,AutoPay,0
CUST_007319,Term,2023-02-28,1150000,264.5,Annual,Manual,1
CUST_007320,Term,2023-02-24,300000,45.0,Monthly,AutoPay,0
CUST_007321,Term,2023-04-15,300000,72.0,Monthly,AutoPay,0
CUST_007322,Term,2023-06-13,400000,84.0,Monthly,Manual,0
CUST_007323,Term,2023-01-06,550000,108.17,Monthly,AutoPay,1
CUST_007324,Term,2022-01-31,350000,78.17,Monthly,AutoPay,0
CUST_007325,Term,2023-03-30,450000,105.0,Monthly,Manual,3
CUST_007326,Term,2022-05-30,500000,121.67,Monthly,Manual,0
CUST_007327,Term,2022-01-11,250000,65.83,Monthly,AutoPay,0
CUST_007328,Term,2023-06-14,150000,34.5,Monthly,AutoPay,1
CUST_007329,Whole,2022-03-13,150000,24.0,Monthly,AutoPay,2
CUST_007330,Term,2022-03-28,750000,147.5,Monthly,Manual,1
CUST_007331,Term,2022-12-13,150000,47.5,Monthly,AutoPay,1
CUST_007332,Term,2022-11-19,600000,146.0,Monthly,AutoPay,2
CUST_007333,Whole,2023-02-16,250000,77.5,Monthly,AutoPay,0
CUST_007334,Term,2022-06-18,600000,162.0,Monthly,AutoPay,0
CUST_007335,Term,2023-03-21,250000,55.83,Monthly,AutoPay,0
CUST_007336,Whole,2022-03-04,300000,68.0,Monthly,AutoPay,1
CUST_007337,Whole,2023-02-07,150000,32.0,Monthly,Manual,0
CUST_007338,Term,2022-02-07,150000,22.5,Monthly,AutoPay,2
CUST_007339,Term,2022-06-04,500000,108.33,Quarterly,AutoPay,1
CUST_007340,Term,2023-08-12,100000,26.33,Quarterly,AutoPay,0
CUST_007341,Term,2022-03-01,300000,57.0,Monthly,AutoPay,1
CUST_007342,Universal,2023-06-17,100000,23.0,Quarterly,AutoPay,0
CUST_007343,Universal,2022-10-30,300000,75.0,Monthly,AutoPay,1
CUST_007344,Term,2023-03-06,150000,27.0,Monthly,AutoPay,0
CUST_007345,Term,2023-02-16,100000,19.67,Monthly,AutoPay,0
CUST_007346,Term,2023-07-21,200000,34.67,Monthly,AutoPay,1
CUST_007347,Term,2022-11-08,550000,100.83,Monthly,AutoPay,0
CUST_007348,Term,2022-11-18,500000,81.67,Monthly,AutoPay,0
CUST_007349,Term,2022-12-19,150000,27.0,Quarterly,Manual,0
CUST_007350,Term,2022-01-09,1900000,519.33,Quarterly,AutoPay,1
CUST_007351,Universal,2022-10-14,250000,45.0,Annual,AutoPay,0
CUST_007352,Whole,2023-06-25,100000,22.0,Monthly,Manual,0
CUST_007353,Term,2023-09-18,100000,19.33,Monthly,AutoPay,0
CUST_007354,Whole,2022-05-31,50000,13.17,Quarterly,AutoPay,0
CUST_007355,Term,2023-02-18,200000,53.33,Monthly,Manual,1
CUST_007356,Term,2023-04-02,150000,37.5,Quarterly,AutoPay,0
CUST_007357,Whole,2022-07-30,200000,45.33,Monthly,Manual,0
CUST_007358,Whole,2023-07-12,300000,62.0,Monthly,Manual,0
CUST_007359,Whole,2023-10-02,250000,41.67,Monthly,AutoPay,2
CUST_007360,Term,2023-09-26,100000,29.33,Quarterly,AutoPay,0
CUST_007361,Term,2023-03-29,200000,36.67,Monthly,AutoPay,1
CUST_007362,Term,2022-12-20,200000,48.0,Monthly,AutoPay,1
CUST_007363,Term,2023-02-19,250000,64.17,Monthly,AutoPay,0
CUST_007364,Term,2022-07-22,300000,58.0,Monthly,Manual,0
CUST_007365,Term,2022-11-05,200000,51.33,Monthly,Manual,0
CUST_007366,Term,2022-03-28,250000,61.67,Monthly,Manual,1
CUST_007367,Term,2022-02-07,200000,56.67,Monthly,AutoPay,1
CUST_007368,Term,2023-07-05,100000,19.67,Annual,AutoPay,0
CUST_007369,Term,2022-12-09,650000,106.17,Monthly,AutoPay,1
CUST_007370,Universal,2023-02-04,200000,38.67,Monthly,Manual,1
CUST_007371,Whole,2022-05-10,200000,44.67,Monthly,Manual,0
CUST_007372,Term,2023-06-17,400000,86.67,Monthly,Manual,1
CUST_007373,Whole,2023-07-08,300000,60.0,Monthly,AutoPay,0
CUST_007374,Term,2022-10-18,600000,90.0,Monthly,Manual,0
CUST_007375,Term,2022-08-07,150000,35.0,Monthly,Manual,0
CUST_007376,Whole,2022-04-06,500000,146.67,Monthly,AutoPay,1
CUST_007377,Term,2023-06-08,150000,35.0,Annual,AutoPay,0
CUST_007378,Whole,2023-07-20,250000,60.0,Monthly,AutoPay,1
CUST_007379,Term,2022-11-16,250000,59.17,Monthly,AutoPay,2
CUST_007380,Term,2023-06-18,100000,23.0,Monthly,AutoPay,0
CUST_007381,Term,2022-12-15,650000,164.67,Monthly,AutoPay,0
CUST_007382,Universal,2022-06-13,300000,69.0,Quarterly,Manual,1
CUST_007383,Term,2022-01-24,200000,40.67,Annual,Manual,1
CUST_007384,Whole,2022-01-29,150000,27.5,Monthly,Manual,0
CUST_007385,Term,2023-07-07,300000,62.0,Monthly,Manual,2
CUST_007386,Universal,2023-08-30,300000,68.0,Quarterly,Manual,0
CUST_007387,Whole,2022-09-22,100000,20.33,Monthly,AutoPay,0
CUST_007388,Term,2022-09-05,650000,147.33,Monthly,AutoPay,0
CUST_007389,Universal,2022-11-08,100000,23.33,Quarterly,AutoPay,1
CUST_007390,Term,2023-03-09,250000,61.67,Quarterly,AutoPay,0
CUST_007391,Whole,2023-06-02,150000,40.0,Monthly,Manual,1
CUST_007392,Universal,2022-04-24,150000,32.5,Monthly,AutoPay,0
CUST_007393,Term,2022-03-03,150000,24.5,Monthly,Manual,2
CUST_007394,Whole,2023-01-17,100000,20.0,Monthly,AutoPay,0
CUST_007395,Term,2022-09-23,1350000,292.5,Quarterly,Manual,0
CUST_007396,Term,2023-06-04,600000,90.0,Monthly,Manual,0
CUST_007397,Term,2022-12-29,100000,27.0,Quarterly,Manual,0
CUST_007398,Term,2022-05-07,150000,33.0,Monthly,AutoPay,0
CUST_007399,Term,2022-02-18,1150000,264.5,Monthly,Manual,0
CUST_007400,Term,2022-05-08,600000,162.0,Monthly,AutoPay,2
CUST_007401,Universal,2023-04-05,100000,19.0,Annual,Manual,1
CUST_007402,Whole,2022-11-02,150000,35.5,Monthly,Manual,0
CUST_007403,Term,2023-08-10,400000,84.0,Monthly,Manual,0
CUST_007404,Term,2022-01-06,100000,20.67,Quarterly,Manual,1
CUST_007405,Whole,2023-04-10,100000,18.33,Monthly,AutoPay,0
CUST_007406,Whole,2022-12-14,250000,70.0,Annual,Manual,1
CUST_007407,Whole,2022-08-30,50000,10.0,Quarterly,AutoPay,0
CUST_007408,Term,2023-08-19,50000,12.17,Monthly,AutoPay,1
CUST_007409,Universal,2023-08-03,200000,30.0,Quarterly,Manual,1
CUST_007410,Term,2023-07-01,1100000,289.67,Annual,AutoPay,2
CUST_007411,Whole,2023-09-02,700000,179.67,Monthly,Manual,0
CUST_007412,Term,2022-08-28,100000,22.0,Monthly,AutoPay,0
CUST_007413,Whole,2022-12-25,250000,51.67,Quarterly,Manual,1
CUST_007414,Term,2022-11-03,750000,172.5,Monthly,AutoPay,0
CUST_007415,Term,2022-10-19,250000,76.67,Monthly,AutoPay,1
CUST_007416,Whole,2023-08-10,150000,22.5,Monthly,AutoPay,0
CUST_007417,Whole,2022-05-24,250000,61.67,Monthly,AutoPay,0
CUST_007418,Term,2023-01-22,150000,27.0,Monthly,AutoPay,0
CUST_007419,Whole,2023-06-17,200000,42.67,Quarterly,AutoPay,0
CUST_007420,Whole,2022-09-11,600000,124.0,Monthly,AutoPay,0
CUST_007421,Term,2022-04-18,100000,19.67,Monthly,Manual,1
CUST_007422,Term,2022-12-02,700000,149.33,Monthly,Manual,0
CUST_007423,Whole,2023-06-13,100000,17.0,Quarterly,AutoPay,0
CUST_007424,Term,2023-08-20,1450000,372.17,Monthly,Manual,0
CUST_007425,Term,2022-07-17,350000,52.5,Annual,AutoPay,2
CUST_007426,Term,2023-01-05,1350000,319.5,Annual,Manual,1
CUST_007427,Term,2023-04-11,350000,71.17,Monthly,Manual,0
CUST_007428,Term,2022-04-11,100000,16.67,Monthly,Manual,0
CUST_007429,Term,2022-05-31,1250000,279.17,Monthly,Manual,2
CUST_007430,Term,2023-03-12,650000,99.67,Annual,Manual,3
CUST_007431,Whole,2023-02-26,300000,65.0,Monthly,AutoPay,3
CUST_007432,Universal,2022-03-25,300000,47.0,Monthly,AutoPay,1
CUST_007433,Term,2022-04-05,300000,70.0,Monthly,AutoPay,2
CUST_007434,Whole,2022-03-05,300000,53.0,Monthly,AutoPay,2
CUST_007435,Universal,2023-03-12,250000,49.17,Monthly,Manual,0
CUST_007436,Term,2022-05-14,300000,68.0,Monthly,Manual,1
CUST_007437,Term,2023-05-03,100000,18.33,Monthly,Manual,0
CUST_007438,Whole,2022-08-08,200000,42.67,Annual,Manual,1
CUST_007439,Term,2023-04-02,300000,46.0,Monthly,AutoPay,1
CUST_007440,Whole,2022-03-21,100000,24.0,Annual,AutoPay,0
CUST_007441,Term,2023-01-14,200000,57.33,Quarterly,AutoPay,0
CUST_007442,Term,2023-06-23,50000,15.83,Monthly,AutoPay,0
CUST_007443,Whole,2023-02-17,300000,66.0,Monthly,AutoPay,0
CUST_007444,Whole,2023-08-26,150000,37.0,Monthly,Manual,1
CUST_007445,Term,2023-07-27,700000,105.0,Monthly,AutoPay,0
CUST_007446,Term,2023-06-16,350000,96.83,Monthly,Manual,1
CUST_007447,Term,2023-02-09,250000,61.67,Monthly,Manual,0
CUST_007448,Term,2022-09-28,1650000,324.5,Quarterly,AutoPay,1
CUST_007449,Term,2023-08-22,100000,26.33,Quarterly,AutoPay,1
CUST_007450,Term,2023-05-26,200000,40.67,Quarterly,Manual,0
CUST_007451,Term,2023-03-10,250000,49.17,Monthly,AutoPay,0
CUST_007452,Whole,2023-03-27,100000,23.33,Monthly,Manual,1
CUST_007453,Term,2023-05-17,1500000,260.0,Monthly,Manual,0
CUST_007454,Term,2023-03-03,450000,115.5,Quarterly,AutoPay,2
CUST_007455,Term,2022-06-16,450000,78.0,Monthly,AutoPay,1
CUST_007456,Term,2022-05-28,1900000,329.33,Monthly,Manual,0
CUST_007457,Whole,2023-06-02,300000,54.0,Monthly,Manual,0
CUST_007458,Whole,2022-05-11,350000,86.33,Quarterly,Manual,1
CUST_007459,Term,2023-05-12,300000,57.0,Monthly,Manual,0
CUST_007460,Term,2023-04-14,700000,112.0,Quarterly,AutoPay,1
CUST_007461,Term,2022-05-13,250000,47.5,Monthly,AutoPay,1
CUST_007462,Whole,2023-06-10,50000,10.67,Monthly,AutoPay,2
CUST_007463,Whole,2023-06-26,200000,33.33,Monthly,AutoPay,0
CUST_007464,Term,2022-05-01,100000,17.0,Monthly,AutoPay,2
CUST_007465,Term,2022-08-06,300000,90.0,Monthly,Manual,1
CUST_007466,Whole,2023-04-12,100000,18.0,Monthly,AutoPay,2
CUST_007467,Term,2023-04-30,250000,50.83,Monthly,AutoPay,1
CUST_007468,Term,2022-02-03,100000,20.0,Annual,AutoPay,2
CUST_007469,Whole,2022-06-10,250000,49.17,Monthly,AutoPay,0
CUST_007470,Whole,2023-07-27,250000,60.0,Monthly,AutoPay,0
CUST_007471,Whole,2023-01-14,250000,63.33,Monthly,AutoPay,0
CUST_007472,Universal,2022-05-02,100000,20.33,Monthly,AutoPay,2
CUST_007473,Whole,2023-09-09,150000,25.0,Monthly,AutoPay,0
CUST_007474,Term,2023-02-23,50000,13.33,Monthly,Manual,0
CUST_007475,Whole,2022-04-23,150000,31.5,Monthly,AutoPay,0
CUST_007476,Term,2022-05-04,100000,28.33,Monthly,AutoPay,1
CUST_007477,Whole,2023-01-14,350000,52.5,Monthly,Manual,0
CUST_007478,Term,2023-08-09,550000,122.83,Monthly,Manual,1
CUST_007479,Universal,2022-10-24,1700000,498.67,Monthly,AutoPay,0
CUST_007480,Whole,2022-02-11,150000,30.0,Monthly,Manual,0
CUST_007481,Whole,2023-06-20,250000,51.67,Monthly,AutoPay,2
CUST_007482,Whole,2022-06-06,1050000,238.0,Quarterly,Manual,0
CUST_007483,Term,2022-05-01,100000,19.33,Monthly,AutoPay,2
CUST_007484,Term,2023-01-16,100000,20.33,Monthly,AutoPay,2
CUST_007485,Term,2022-11-09,550000,110.0,Monthly,Manual,0
CUST_007486,Whole,2023-01-19,100000,19.0,Monthly,AutoPay,0
CUST_007487,Term,2022-11-07,700000,184.33,Annual,AutoPay,0
CUST_007488,Whole,2022-10-29,50000,11.67,Monthly,AutoPay,0
CUST_007489,Whole,2023-05-13,150000,34.0,Quarterly,AutoPay,1
CUST_007490,Term,2022-01-29,200000,49.33,Annual,AutoPay,0
CUST_007491,Whole,2022-05-27,50000,10.17,Monthly,Manual,0
CUST_007492,Whole,2022-05-26,550000,100.83,Monthly,Manual,1
CUST_007493,Term,2023-08-27,500000,95.0,Monthly,Manual,0
CUST_007494,Term,2023-03-08,300000,65.0,Quarterly,AutoPay,0
CUST_007495,Universal,2022-02-19,250000,43.33,Quarterly,AutoPay,1
CUST_007496,Term,2022-11-09,650000,125.67,Annual,Manual,0
CUST_007497,Whole,2022-10-18,250000,48.33,Quarterly,AutoPay,0
CUST_007498,Term,2022-08-09,200000,60.0,Monthly,Manual,0
CUST_007499,Term,2022-07-07,400000,60.0,Monthly,AutoPay,0
CUST_007500,Whole,2023-05-16,750000,155.0,Monthly,Manual,1
CUST_007501,Term,2022-01-03,300000,85.0,Monthly,AutoPay,1
CUST_007502,Whole,2022-05-06,1550000,341.0,Monthly,AutoPay,0
CUST_007503,Term,2023-07-15,400000,98.67,Monthly,Manual,1
CUST_007504,Term,2022-12-24,450000,99.0,Monthly,AutoPay,0
CUST_007505,Whole,2022-03-11,200000,37.33,Monthly,Manual,0
CUST_007506,Term,2022-02-15,250000,37.5,Quarterly,AutoPay,0
CUST_007507,Term,2023-03-04,250000,55.83,Monthly,Manual,0
CUST_007508,Term,2023-05-08,650000,119.17,Monthly,AutoPay,1
CUST_007509,Term,2023-08-10,250000,45.83,Monthly,AutoPay,0
CUST_007510,Whole,2022-11-14,200000,39.33,Monthly,Manual,0
CUST_007511,Term,2023-08-03,300000,85.0,Monthly,Manual,0
CUST_007512,Term,2023-04-09,100000,31.0,Monthly,Manual,0
CUST_007513,Term,2022-12-12,450000,100.5,Annual,AutoPay,0
CUST_007514,Term,2023-01-22,700000,137.67,Monthly,Manual,0
CUST_007515,Term,2023-05-02,500000,83.33,Quarterly,AutoPay,1
CUST_007516,Term,2023-09-13,300000,70.0,Monthly,AutoPay,0
CUST_007517,Whole,2022-05-16,1400000,401.33,Monthly,AutoPay,0
CUST_007518,Term,2022-05-22,550000,113.67,Quarterly,AutoPay,0
CUST_007519,Term,2023-06-01,250000,37.5,Annual,AutoPay,0
CUST_007520,Whole,2023-04-17,100000,24.33,Quarterly,AutoPay,0
CUST_007521,Whole,2023-04-06,1300000,329.33,Monthly,AutoPay,0
CUST_007522,Term,2023-04-05,100000,15.0,Monthly,AutoPay,0
CUST_007523,Term,2022-06-02,300000,67.0,Monthly,Manual,0
CUST_007524,Whole,2022-11-30,300000,70.0,Monthly,AutoPay,0
CUST_007525,Term,2022-04-02,200000,42.67,Monthly,AutoPay,0
CUST_007526,Whole,2023-10-02,1900000,348.33,Monthly,Manual,2
CUST_007527,Term,2023-10-01,250000,64.17,Monthly,AutoPay,1
CUST_007528,Term,2023-02-24,200000,40.0,Monthly,Manual,0
CUST_007529,Whole,2023-02-01,550000,86.17,Annual,Manual,0
CUST_007530,Term,2022-08-27,250000,37.5,Monthly,AutoPay,1
CUST_007531,Universal,2023-02-09,150000,40.0,Monthly,Manual,0
CUST_007532,Whole,2022-12-14,400000,96.0,Monthly,Manual,0
CUST_007533,Universal,2023-07-08,1750000,385.0,Monthly,AutoPay,2
CUST_007534,Whole,2022-02-16,50000,9.83,Monthly,AutoPay,1
CUST_007535,Whole,2023-03-30,350000,67.67,Annual,AutoPay,1
CUST_007536,Term,2022-10-12,200000,34.67,Quarterly,AutoPay,0
CUST_007537,Universal,2022-04-01,200000,39.33,Monthly,AutoPay,2
CUST_007538,Term,2022-06-19,50000,7.5,Quarterly,AutoPay,0
CUST_007539,Term,2022-01-26,300000,56.0,Monthly,AutoPay,0
CUST_007540,Whole,2023-08-09,200000,40.67,Monthly,AutoPay,0
CUST_007541,Term,2022-11-13,150000,36.0,Quarterly,Manual,1
CUST_007542,Term,2023-07-29,200000,42.67,Quarterly,Manual,0
CUST_007543,Term,2022-05-07,650000,160.33,Monthly,Manual,0
CUST_007544,Universal,2023-07-27,600000,162.0,Quarterly,AutoPay,0
CUST_007545,Universal,2022-03-29,400000,102.67,Monthly,Manual,1
CUST_007546,Whole,2022-07-17,100000,23.33,Monthly,Manual,0
CUST_007547,Whole,2023-09-26,50000,10.83,Monthly,AutoPay,1
