customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed,churned,churn_date,churn_reason,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders,days_between_policy_last_login,days_between_policy_churn,churn_behavior
CUST_009575,49,F,Single,0,Medium,Employed,HighSchool,2023-02-12,6,No,0.45,0,0,0,,,Whole,2022-07-31,200000,46.0,Monthly,AutoPay,0,196,,Not Returning
CUST_009576,34,F,Widowed,0,Low,Employed,HighSchool,2023-11-11,0,No,0.11,4,0,1,2023-12-24,Financial,Whole,2023-03-29,50000,9.0,Monthly,AutoPay,1,227,270.0,Possibly Churn
CUST_009577,25,F,Single,1,Medium,Self-employed,Bachelor,2023-04-29,3,No,0.62,0,0,0,,,Universal,2022-08-14,250000,37.5,Monthly,AutoPay,0,258,,Not Returning
CUST_009578,54,M,Married,2,Medium,Self-employed,HighSchool,2023-08-15,4,No,0.37,2,0,0,,,Term,2022-11-29,300000,74.0,Monthly,AutoPay,0,259,,Not Returning
CUST_009579,32,F,Divorced,1,Low,Retired,Bachelor,2023-04-04,0,No,0.48,0,1,0,,,Term,2022-10-03,100000,17.33,Monthly,AutoPay,0,183,,Not Returning
CUST_009580,40,F,Married,0,Low,Employed,HighSchool,2023-05-06,1,No,0.45,1,2,0,,,Term,2022-07-28,50000,10.0,Monthly,AutoPay,0,282,,Not Returning
CUST_009581,62,F,Single,3,High,Employed,HighSchool,2023-08-20,3,No,0.46,1,0,0,,,Term,2023-08-19,550000,150.33,Monthly,Manual,0,1,,Not Returning
CUST_009582,28,M,Married,4,Medium,Employed,Bachelor,2023-09-09,4,No,0.48,3,0,0,,,Term,2023-02-09,150000,24.0,Quarterly,AutoPay,2,212,,Not Returning
CUST_009583,26,F,Single,2,High,Employed,Master,2023-07-26,3,Yes,0.34,1,0,0,,,Whole,2022-06-09,250000,38.33,Monthly,AutoPay,0,412,,Not Returning
CUST_009584,48,M,Married,1,Medium,Self-employed,Master,2023-08-15,1,Yes,0.46,0,0,0,,,Term,2023-04-02,250000,56.67,Annual,Manual,0,135,,Not Returning
CUST_009585,58,F,Married,0,VeryHigh,Employed,Master,2023-08-19,2,Yes,0.41,2,1,0,,,Term,2022-08-26,700000,182.0,Quarterly,Manual,0,358,,Not Returning
CUST_009586,26,F,Married,0,High,Self-employed,PhD,2023-11-29,0,Yes,0.55,1,0,0,,,Term,2023-03-21,700000,107.33,Monthly,Manual,0,253,,Not Returning
CUST_009587,49,M,Single,1,Medium,Employed,HighSchool,2023-12-19,3,Yes,0.72,1,0,0,,,Term,2023-01-13,250000,57.5,Monthly,Manual,0,340,,Not Returning
CUST_009588,51,M,Divorced,0,High,Retired,Bachelor,2022-09-17,3,Yes,0.37,0,0,0,,,Term,2022-06-01,300000,71.0,Monthly,AutoPay,0,108,,Not Returning
CUST_009589,25,F,Married,3,High,Retired,HighSchool,2023-06-18,4,No,0.37,2,0,0,,,Term,2023-05-06,400000,60.0,Quarterly,AutoPay,0,43,,Not Returning
CUST_009590,54,M,Single,1,High,Self-employed,Master,2022-06-18,0,No,0.07,2,2,1,2023-12-23,Service,Whole,2022-04-06,750000,185.0,Monthly,AutoPay,1,73,626.0,Possibly Churn
CUST_009591,55,M,Married,1,High,Employed,HighSchool,2023-11-04,2,No,0.46,1,1,0,,,Whole,2023-05-23,550000,137.5,Monthly,AutoPay,0,165,,Not Returning
CUST_009592,41,F,Married,2,Low,Employed,Bachelor,2022-08-26,3,Yes,0.77,1,0,0,,,Term,2022-07-05,100000,20.33,Monthly,AutoPay,0,52,,Not Returning
CUST_009593,60,F,Married,1,Medium,Employed,PhD,2023-04-20,4,Yes,0.6,0,0,0,,,Term,2023-04-16,300000,80.0,Monthly,Manual,0,4,,Not Returning
CUST_009594,58,F,Single,1,High,Retired,Master,2023-04-25,3,No,0.11,3,0,1,2023-12-18,Service,Whole,2022-07-09,250000,65.0,Annual,AutoPay,0,290,527.0,Possibly Churn
CUST_009595,46,M,Single,5,VeryHigh,Employed,HighSchool,2023-03-31,1,Yes,0.75,0,0,0,,,Term,2022-06-30,1100000,242.0,Monthly,AutoPay,2,274,,Not Returning
CUST_009596,39,M,Married,1,High,Self-employed,HighSchool,2023-04-21,1,Yes,0.35,1,1,0,,,Term,2022-07-13,650000,127.83,Monthly,AutoPay,1,282,,Not Returning
CUST_009597,33,F,Single,1,Medium,Employed,Master,2023-11-07,1,Yes,0.59,0,0,0,,,Term,2023-08-07,300000,53.0,Monthly,AutoPay,2,92,,Not Returning
CUST_009598,44,F,Single,2,High,Self-employed,HighSchool,2023-11-30,5,Yes,0.61,0,0,0,,,Term,2023-05-18,650000,138.67,Quarterly,AutoPay,1,196,,Not Returning
CUST_009599,51,F,Divorced,5,Medium,Employed,Master,2023-01-14,0,No,0.2,1,1,1,2023-10-05,Competition,Term,2022-07-04,250000,59.17,Monthly,Manual,0,194,458.0,Possibly Churn
CUST_009600,41,F,Married,0,Medium,Employed,Master,2023-03-23,5,No,0.73,1,1,0,,,Term,2022-10-16,150000,30.5,Monthly,Manual,1,158,,Not Returning
CUST_009601,25,M,Married,1,Medium,Self-employed,HighSchool,2023-06-12,1,Yes,0.26,0,0,0,,,Whole,2022-01-22,200000,30.0,Monthly,AutoPay,1,506,,Not Returning
CUST_009602,60,M,Married,1,High,Employed,HighSchool,2023-10-03,1,No,0.28,0,1,1,2023-10-09,Financial,Term,2022-11-14,550000,146.67,Monthly,AutoPay,0,323,329.0,Possibly Churn
CUST_009603,47,F,Married,0,Medium,Retired,HighSchool,2022-08-09,4,No,0.46,0,0,0,,,Term,2022-06-16,250000,55.83,Monthly,Manual,2,54,,Not Returning
CUST_009604,40,F,Married,0,Medium,Retired,HighSchool,2022-07-23,0,No,0.1,4,3,1,2023-11-14,Financial,Whole,2022-07-01,250000,50.0,Monthly,AutoPay,0,22,501.0,Possibly Churn
CUST_009605,55,F,Widowed,1,High,Self-employed,Bachelor,2023-04-09,1,No,0.45,0,0,0,,,Term,2023-02-08,650000,162.5,Monthly,Manual,0,60,,Not Returning
CUST_009606,63,F,Single,0,Medium,Self-employed,Bachelor,2023-10-07,1,Yes,0.47,0,0,0,,,Term,2023-09-15,200000,55.33,Monthly,AutoPay,0,22,,Not Returning
CUST_009607,25,F,Single,1,Medium,Employed,Bachelor,2022-08-08,0,No,0.52,1,0,0,,,Term,2022-07-12,150000,22.5,Monthly,AutoPay,0,27,,Not Returning
CUST_009608,50,F,Single,3,Medium,Self-employed,Bachelor,2022-11-27,3,Yes,0.32,0,0,0,,,Term,2022-03-13,250000,58.33,Monthly,Manual,0,259,,Not Returning
CUST_009609,27,M,Married,3,Low,Retired,HighSchool,2023-10-25,2,Yes,0.78,1,0,0,,,Term,2022-05-27,100000,15.67,Quarterly,AutoPay,1,516,,Not Returning
CUST_009610,50,F,Married,1,Medium,Self-employed,HighSchool,2023-01-13,3,Yes,0.43,3,0,0,,,Term,2022-03-15,150000,35.0,Annual,AutoPay,0,304,,Not Returning
CUST_009611,46,F,Single,1,High,Employed,Bachelor,2023-06-12,1,Yes,0.49,2,0,0,,,Whole,2023-03-13,650000,143.0,Quarterly,AutoPay,0,91,,Not Returning
CUST_009612,52,M,Married,0,High,Self-employed,Master,2023-12-11,0,No,0.54,0,0,0,,,Term,2022-09-09,700000,168.0,Monthly,AutoPay,0,458,,Not Returning
CUST_009613,39,F,Single,1,Medium,Employed,Bachelor,2023-11-21,3,Yes,0.53,1,0,0,,,Term,2023-04-11,250000,49.17,Monthly,AutoPay,1,224,,Not Returning
CUST_009614,25,M,Married,3,Medium,Employed,Master,2023-03-01,2,No,0.25,2,0,1,2023-11-03,Financial,Universal,2023-02-17,200000,30.0,Monthly,AutoPay,0,12,259.0,Possibly Churn
CUST_009615,39,F,Widowed,0,Medium,Unemployed,HighSchool,2022-12-20,2,No,0.88,1,0,0,,,Whole,2022-04-13,150000,29.5,Monthly,AutoPay,0,251,,Not Returning
CUST_009616,49,M,Married,1,Medium,Employed,Master,2023-08-24,0,Yes,0.45,0,0,0,,,Whole,2023-06-24,150000,34.5,Quarterly,AutoPay,0,61,,Not Returning
CUST_009617,57,F,Single,2,Medium,Employed,Bachelor,2023-02-02,0,No,0.11,2,0,1,2023-10-19,Life_Change,Whole,2022-05-21,250000,64.17,Monthly,Manual,0,257,516.0,Possibly Churn
CUST_009618,30,F,Married,0,Low,Employed,Master,2022-06-18,1,No,0.35,0,0,0,,,Term,2022-01-13,100000,16.67,Monthly,Manual,0,156,,Not Returning
CUST_009619,57,F,Single,2,High,Employed,Master,2023-11-25,2,No,0.63,1,1,0,,,Term,2023-09-10,550000,141.17,Monthly,AutoPay,0,76,,Not Returning
CUST_009620,37,F,Married,3,Low,Employed,Bachelor,2023-11-24,1,No,0.34,0,0,0,,,Term,2022-04-13,50000,9.5,Monthly,Manual,0,590,,Not Returning
CUST_009621,49,F,Married,2,High,Employed,Bachelor,2023-08-31,1,No,0.47,1,0,0,,,Term,2023-01-22,550000,126.5,Monthly,AutoPay,0,221,,Not Returning
CUST_009622,38,M,Widowed,4,Medium,Retired,Bachelor,2023-05-18,4,Yes,0.53,1,0,0,,,Term,2023-01-29,300000,58.0,Quarterly,Manual,0,109,,Not Returning
CUST_009623,47,M,Married,0,Medium,Self-employed,Bachelor,2022-04-26,1,No,0.53,2,0,0,,,Term,2022-01-22,200000,44.67,Monthly,AutoPay,0,94,,Not Returning
CUST_009624,55,F,Married,1,High,Employed,Bachelor,2023-07-11,1,No,0.44,1,0,0,,,Whole,2022-04-23,550000,137.5,Monthly,AutoPay,0,444,,Not Returning
CUST_009625,30,M,Divorced,1,Medium,Employed,Master,2022-08-21,1,No,0.61,2,1,0,,,Term,2022-01-14,300000,50.0,Monthly,AutoPay,0,219,,Not Returning
CUST_009626,36,M,Married,2,High,Self-employed,Master,2023-06-17,1,No,0.14,2,1,1,2023-12-14,Financial,Universal,2022-02-14,700000,130.67,Monthly,AutoPay,1,488,668.0,Possibly Churn
CUST_009627,47,M,Single,1,Low,Employed,HighSchool,2023-01-23,0,No,0.49,1,0,0,,,Term,2022-05-16,50000,11.17,Monthly,AutoPay,0,252,,Not Returning
CUST_009628,73,M,Married,3,VeryHigh,Retired,HighSchool,2023-05-08,4,Yes,0.39,2,0,0,,,Term,2022-09-12,1850000,573.5,Quarterly,Manual,2,238,,Not Returning
CUST_009629,34,F,Married,1,Medium,Retired,Bachelor,2022-04-09,3,Yes,0.38,0,0,0,,,Whole,2022-03-27,250000,45.0,Monthly,AutoPay,0,13,,Not Returning
CUST_009630,69,F,Married,2,High,Employed,Bachelor,2023-03-12,1,No,0.32,2,0,0,,,Term,2022-10-02,400000,118.67,Monthly,AutoPay,1,161,,Not Returning
CUST_009631,69,M,Single,2,Low,Retired,HighSchool,2023-01-01,2,No,0.42,1,0,0,,,Term,2022-05-27,150000,44.5,Monthly,Manual,0,219,,Not Returning
CUST_009632,43,F,Single,4,Medium,Employed,Bachelor,2023-10-25,0,No,0.34,1,0,0,,,Term,2023-09-07,200000,42.0,Annual,Manual,1,48,,Not Returning
CUST_009633,41,M,Married,1,High,Employed,Bachelor,2023-10-15,3,Yes,0.68,1,0,0,,,Universal,2022-01-14,500000,101.67,Monthly,AutoPay,0,639,,Not Returning
CUST_009634,36,F,Single,1,High,Self-employed,Bachelor,2022-06-03,3,No,0.41,0,0,0,,,Term,2022-01-10,550000,102.67,Quarterly,Manual,1,144,,Not Returning
CUST_009635,44,M,Divorced,5,High,Self-employed,Master,2023-06-22,2,Yes,0.58,1,0,0,,,Whole,2022-04-19,650000,138.67,Monthly,AutoPay,0,429,,Not Returning
CUST_009636,28,F,Married,1,Medium,Self-employed,Master,2023-10-11,2,No,0.49,1,0,0,,,Term,2023-07-10,200000,32.0,Monthly,AutoPay,0,93,,Not Returning
CUST_009637,44,M,Married,1,High,Self-employed,Bachelor,2023-11-03,1,Yes,0.57,0,0,0,,,Whole,2022-12-13,400000,85.33,Annual,AutoPay,0,325,,Not Returning
CUST_009638,62,M,Married,2,Medium,Retired,Master,2023-06-13,2,Yes,0.65,1,0,0,,,Term,2022-03-29,200000,54.67,Monthly,Manual,0,441,,Not Returning
CUST_009639,37,F,Married,3,Medium,Retired,Master,2023-01-21,1,No,0.23,2,1,1,2023-10-29,Unknown,Term,2022-07-27,300000,57.0,Quarterly,Manual,0,178,459.0,Possibly Churn
CUST_009640,42,M,Widowed,0,Medium,Employed,Bachelor,2023-01-26,3,No,0.37,0,1,0,,,Term,2022-05-23,100000,20.67,Monthly,AutoPay,0,248,,Not Returning
CUST_009641,25,F,Married,0,Medium,Retired,HighSchool,2023-06-09,0,No,0.27,0,1,1,2023-10-11,Financial,Universal,2023-05-07,100000,15.0,Monthly,AutoPay,2,33,157.0,Possibly Churn
CUST_009642,49,F,Married,2,High,Self-employed,Master,2023-08-31,2,No,0.6,1,0,0,,,Term,2023-07-31,450000,103.5,Monthly,AutoPay,2,31,,Not Returning
CUST_009643,48,M,Married,1,High,Retired,PhD,2023-10-05,4,Yes,0.57,1,1,0,,,Term,2023-03-31,500000,113.33,Monthly,AutoPay,2,188,,Not Returning
CUST_009644,45,F,Divorced,4,Medium,Self-employed,HighSchool,2023-02-19,3,Yes,0.34,2,0,0,,,Universal,2022-06-17,200000,43.33,Monthly,AutoPay,1,247,,Not Returning
CUST_009645,42,M,Divorced,1,Medium,Retired,Master,2023-11-02,4,No,0.65,0,0,0,,,Universal,2022-11-11,150000,31.0,Quarterly,AutoPay,0,356,,Not Returning
CUST_009646,41,M,Divorced,4,Medium,Employed,HighSchool,2023-12-11,0,No,0.14,3,0,1,2023-12-12,Service,Term,2022-12-06,300000,61.0,Monthly,AutoPay,0,370,371.0,Possibly Churn
CUST_009647,51,F,Single,2,Medium,Unemployed,HighSchool,2023-07-20,2,No,0.6,1,0,0,,,Whole,2023-05-06,150000,35.5,Monthly,AutoPay,0,75,,Not Returning
CUST_009648,44,M,Married,0,Low,Employed,Bachelor,2022-12-08,0,Yes,0.2,5,0,1,2023-10-29,Unknown,Term,2022-06-08,50000,10.67,Monthly,AutoPay,0,183,508.0,Possibly Churn
CUST_009649,48,F,Single,0,High,Retired,Bachelor,2023-01-15,3,No,0.28,0,0,0,,,Term,2022-09-07,350000,79.33,Monthly,Manual,0,130,,Not Returning
CUST_009650,47,M,Married,1,High,Retired,Bachelor,2022-05-05,2,No,0.61,2,0,0,,,Term,2022-02-27,300000,67.0,Monthly,AutoPay,1,67,,Not Returning
CUST_009651,58,F,Married,3,Low,Employed,Bachelor,2023-10-22,1,No,0.38,0,0,0,,,Whole,2023-07-11,150000,39.0,Monthly,AutoPay,0,103,,Not Returning
CUST_009652,53,M,Married,2,High,Retired,HighSchool,2022-11-23,0,Yes,0.11,1,0,1,2023-12-17,Price,Term,2022-10-01,450000,109.5,Quarterly,Manual,0,53,442.0,Possibly Churn
CUST_009653,47,M,Married,3,High,Self-employed,Bachelor,2023-09-09,1,Yes,0.68,1,0,0,,,Term,2023-07-11,650000,145.17,Monthly,AutoPay,0,60,,Not Returning
CUST_009654,63,F,Married,1,Medium,Retired,Master,2023-03-23,0,No,0.33,3,1,1,2023-10-30,Life_Change,Term,2022-05-07,250000,69.17,Monthly,Manual,0,320,541.0,Possibly Churn
CUST_009655,50,M,Divorced,2,Medium,Employed,Bachelor,2022-10-01,2,No,0.5,1,0,0,,,Whole,2022-01-22,200000,46.67,Quarterly,AutoPay,1,252,,Not Returning
CUST_009656,60,F,Single,1,Medium,Self-employed,Bachelor,2022-09-11,1,No,0.52,2,0,0,,,Term,2022-02-15,100000,26.67,Annual,Manual,0,208,,Not Returning
CUST_009657,52,F,Married,3,Medium,Employed,Bachelor,2023-04-17,2,No,0.68,0,0,0,,,Term,2022-04-16,100000,24.0,Monthly,AutoPay,1,366,,Not Returning
CUST_009658,25,F,Married,1,Medium,Employed,Bachelor,2023-11-18,2,Yes,0.77,2,0,0,,,Term,2023-07-12,200000,30.0,Monthly,AutoPay,1,129,,Not Returning
CUST_009659,60,F,Married,3,High,Self-employed,Bachelor,2023-02-12,0,No,0.66,0,1,0,,,Term,2022-10-31,350000,93.33,Quarterly,AutoPay,0,104,,Not Returning
CUST_009660,46,M,Single,1,High,Employed,HighSchool,2023-01-02,1,Yes,0.75,1,0,0,,,Term,2022-04-16,450000,99.0,Monthly,AutoPay,0,261,,Not Returning
CUST_009661,44,M,Divorced,0,VeryHigh,Retired,Master,2023-11-09,2,Yes,0.21,0,0,0,,,Term,2023-06-08,1900000,405.33,Monthly,AutoPay,1,154,,Not Returning
CUST_009662,48,F,Married,1,High,Self-employed,HighSchool,2023-11-11,0,Yes,0.42,0,0,0,,,Term,2023-03-02,300000,68.0,Monthly,AutoPay,1,254,,Not Returning
CUST_009663,40,F,Divorced,0,VeryHigh,Employed,Bachelor,2023-03-22,2,No,0.41,0,0,0,,,Whole,2022-05-26,1550000,310.0,Quarterly,Manual,0,300,,Not Returning
CUST_009664,47,M,Divorced,0,Medium,Employed,Master,2023-12-15,3,No,0.21,2,0,0,,,Term,2022-01-02,150000,33.5,Monthly,AutoPay,1,712,,Not Returning
CUST_009665,37,M,Married,1,Low,Employed,Master,2022-10-03,0,No,0.36,5,0,1,2023-11-01,Price,Whole,2022-08-18,50000,9.5,Monthly,AutoPay,0,46,440.0,Possibly Churn
CUST_009666,60,F,Divorced,0,Low,Employed,Master,2023-12-26,3,No,0.36,1,0,0,,,Whole,2022-01-25,100000,26.67,Monthly,Manual,0,700,,Not Returning
CUST_009667,43,F,Divorced,1,Medium,Self-employed,HighSchool,2022-09-30,6,Yes,0.5,2,0,0,,,Term,2022-08-21,150000,31.5,Monthly,AutoPay,2,40,,Not Returning
CUST_009668,40,F,Widowed,2,High,Retired,Master,2023-05-22,2,No,0.52,0,0,0,,,Term,2023-03-14,450000,90.0,Monthly,AutoPay,0,69,,Not Returning
CUST_009669,33,F,Divorced,1,Medium,Employed,Master,2023-02-09,5,No,0.28,0,0,0,,,Whole,2023-01-30,200000,35.33,Monthly,Manual,0,10,,Not Returning
CUST_009670,48,M,Divorced,0,Medium,Self-employed,Bachelor,2022-10-05,0,Yes,0.28,2,0,0,,,Term,2022-05-31,200000,45.33,Quarterly,AutoPay,0,127,,Not Returning
CUST_009671,47,F,Married,3,High,Employed,HighSchool,2023-09-24,3,No,0.87,0,0,0,,,Term,2022-12-28,400000,89.33,Quarterly,Manual,0,270,,Not Returning
CUST_009672,49,F,Single,6,VeryHigh,Employed,Bachelor,2022-12-02,0,Yes,0.47,1,1,0,,,Term,2022-10-21,900000,207.0,Quarterly,AutoPay,0,42,,Not Returning
CUST_009673,32,M,Divorced,2,Low,Employed,HighSchool,2023-12-09,1,No,0.49,2,0,0,,,Whole,2022-08-20,150000,26.0,Monthly,Manual,0,476,,Not Returning
CUST_009674,25,M,Married,2,Low,Self-employed,PhD,2023-08-14,3,No,0.5,0,0,0,,,Whole,2023-01-29,50000,7.5,Monthly,Manual,0,197,,Not Returning
CUST_009675,52,M,Married,3,Medium,Employed,Bachelor,2022-06-10,0,No,0.27,2,2,1,2023-11-14,Competition,Term,2022-04-26,250000,60.0,Quarterly,AutoPay,0,45,567.0,Possibly Churn
CUST_009676,62,F,Married,0,Medium,Employed,Bachelor,2023-12-26,1,No,0.68,0,0,0,,,Universal,2023-05-19,250000,68.33,Annual,AutoPay,0,221,,Not Returning
CUST_009677,32,M,Married,2,High,Employed,Master,2023-11-06,2,No,0.83,0,0,0,,,Term,2022-06-23,700000,121.33,Quarterly,AutoPay,2,501,,Not Returning
CUST_009678,64,M,Married,4,High,Employed,Bachelor,2022-04-24,2,No,0.54,1,0,0,,,Term,2022-04-23,350000,98.0,Monthly,AutoPay,0,1,,Not Returning
CUST_009679,48,M,Single,3,Low,Unemployed,HighSchool,2023-09-12,1,Yes,0.53,0,0,0,,,Universal,2022-08-18,150000,34.0,Monthly,AutoPay,0,390,,Not Returning
CUST_009680,44,M,Single,4,Medium,Employed,HighSchool,2023-05-02,4,No,0.58,2,0,0,,,Term,2022-04-15,200000,42.67,Monthly,Manual,0,382,,Not Returning
CUST_009681,40,M,Married,1,Medium,Self-employed,PhD,2023-03-18,1,No,0.43,0,0,0,,,Term,2022-10-16,250000,50.0,Monthly,AutoPay,0,153,,Not Returning
CUST_009682,28,F,Married,2,VeryHigh,Employed,Master,2023-08-27,1,Yes,0.49,1,1,0,,,Term,2023-01-01,1800000,288.0,Monthly,AutoPay,1,238,,Not Returning
CUST_009683,56,M,Married,4,Medium,Employed,Master,2023-11-25,3,No,0.47,1,0,0,,,Whole,2022-03-20,100000,25.33,Monthly,AutoPay,0,615,,Not Returning
CUST_009684,35,F,Married,1,VeryHigh,Self-employed,HighSchool,2023-12-09,5,No,0.65,2,0,0,,,Term,2023-09-23,550000,100.83,Monthly,AutoPay,0,77,,Not Returning
CUST_009685,35,F,Married,0,Low,Employed,HighSchool,2023-04-04,0,Yes,0.21,2,0,0,,,Term,2022-12-08,50000,9.17,Monthly,AutoPay,0,117,,Not Returning
CUST_009686,56,F,Single,2,Low,Retired,HighSchool,2023-12-08,2,No,0.47,0,0,0,,,Term,2022-05-02,100000,25.33,Monthly,AutoPay,1,585,,Not Returning
CUST_009687,25,F,Single,0,Medium,Retired,Master,2023-08-22,1,No,0.43,0,0,0,,,Term,2023-01-05,250000,37.5,Monthly,AutoPay,2,229,,Not Returning
CUST_009688,26,M,Married,1,High,Self-employed,HighSchool,2022-05-26,1,Yes,0.6,1,0,0,,,Whole,2022-03-28,650000,99.67,Monthly,Manual,0,59,,Not Returning
CUST_009689,44,M,Married,2,Medium,Self-employed,Bachelor,2022-02-17,2,No,0.22,3,0,0,,,Whole,2022-02-14,300000,64.0,Monthly,AutoPay,0,3,,Not Returning
CUST_009690,48,M,Single,0,High,Retired,HighSchool,2023-10-13,1,Yes,0.41,0,0,0,,,Term,2023-09-12,550000,124.67,Monthly,Manual,0,31,,Not Returning
CUST_009691,50,F,Married,1,Medium,Self-employed,Master,2023-03-30,2,No,0.49,0,0,0,,,Term,2022-06-04,200000,46.67,Monthly,Manual,1,299,,Not Returning
CUST_009692,41,M,Divorced,2,Low,Employed,Bachelor,2023-09-16,2,Yes,0.67,0,0,0,,,Whole,2022-07-02,50000,10.17,Monthly,AutoPay,1,441,,Not Returning
CUST_009693,75,F,Divorced,1,Medium,Employed,Master,2023-11-21,3,Yes,0.57,0,0,0,,,Term,2023-03-15,250000,79.17,Quarterly,Manual,0,251,,Not Returning
CUST_009694,42,F,Married,0,High,Self-employed,Bachelor,2023-09-12,3,No,0.41,0,0,0,,,Universal,2023-06-28,500000,103.33,Monthly,AutoPay,0,76,,Not Returning
CUST_009695,42,F,Single,5,High,Employed,Bachelor,2023-11-16,5,No,0.63,0,0,0,,,Term,2022-12-09,350000,72.33,Monthly,AutoPay,0,342,,Not Returning
CUST_009696,35,F,Married,1,Medium,Employed,Bachelor,2023-09-19,3,Yes,0.23,2,0,0,,,Term,2023-09-07,150000,27.5,Monthly,AutoPay,0,12,,Not Returning
CUST_009697,46,F,Single,0,Medium,Employed,HighSchool,2023-03-01,0,Yes,0.28,1,0,1,2023-10-21,Life_Change,Whole,2022-07-05,300000,66.0,Monthly,AutoPay,1,239,473.0,Possibly Churn
CUST_009698,52,M,Single,1,High,Employed,Bachelor,2023-10-26,2,Yes,0.4,2,1,0,,,Whole,2023-03-12,550000,132.0,Monthly,Manual,2,228,,Not Returning
CUST_009699,59,F,Married,0,Medium,Employed,HighSchool,2023-10-19,2,No,0.55,4,0,0,,,Term,2022-06-03,200000,52.67,Monthly,AutoPay,0,503,,Not Returning
CUST_009700,27,M,Married,1,Medium,Employed,Bachelor,2023-03-12,1,Yes,0.56,2,0,0,,,Universal,2022-11-05,150000,23.5,Monthly,Manual,1,127,,Not Returning
CUST_009701,42,F,Single,0,Low,Self-employed,Bachelor,2023-12-30,0,Yes,0.17,2,0,1,2023-12-18,Price,Term,2023-10-02,100000,20.67,Monthly,AutoPay,0,89,77.0,Possibly Returning
CUST_009702,50,F,Divorced,0,High,Self-employed,Bachelor,2023-02-18,3,Yes,0.6,3,1,0,,,Whole,2022-10-21,350000,81.67,Monthly,AutoPay,0,120,,Not Returning
CUST_009703,52,M,Married,5,High,Employed,Master,2023-07-08,1,No,0.07,5,0,1,2023-10-03,Unknown,Whole,2022-12-23,450000,108.0,Quarterly,Manual,0,197,284.0,Possibly Churn
CUST_009704,45,F,Married,2,Medium,Self-employed,HighSchool,2023-07-09,2,Yes,0.53,3,0,0,,,Universal,2022-04-17,150000,32.5,Monthly,AutoPay,0,448,,Not Returning
CUST_009705,51,M,Widowed,1,Low,Employed,Bachelor,2023-04-09,6,Yes,0.53,0,0,0,,,Whole,2022-10-05,50000,11.83,Quarterly,AutoPay,0,186,,Not Returning
CUST_009706,35,F,Married,0,Medium,Unemployed,Bachelor,2023-09-01,3,Yes,0.47,0,0,0,,,Universal,2023-05-27,250000,45.83,Monthly,Manual,2,97,,Not Returning
CUST_009707,63,F,Divorced,0,Low,Employed,HighSchool,2023-03-07,1,No,0.55,1,0,0,,,Whole,2023-01-13,100000,27.67,Monthly,AutoPay,0,53,,Not Returning
CUST_009708,56,F,Married,2,Medium,Employed,HighSchool,2023-01-22,1,Yes,0.31,2,0,0,,,Whole,2022-09-29,250000,63.33,Monthly,AutoPay,0,115,,Not Returning
CUST_009709,28,M,Single,1,Low,Retired,HighSchool,2022-04-05,1,No,0.09,3,1,1,2023-11-07,Financial,Whole,2022-03-20,150000,24.0,Monthly,AutoPay,0,16,597.0,Possibly Churn
CUST_009710,32,M,Married,1,High,Employed,Master,2023-11-03,1,Yes,0.25,2,0,1,2023-10-21,Financial,Whole,2022-01-03,450000,78.0,Monthly,AutoPay,1,669,656.0,Possibly Returning
CUST_009711,32,F,Married,4,High,Employed,HighSchool,2023-11-15,2,No,0.53,0,0,0,,,Whole,2022-06-02,650000,112.67,Monthly,AutoPay,0,531,,Not Returning
CUST_009712,53,F,Single,0,Medium,Employed,Bachelor,2022-12-14,0,No,0.68,0,0,0,,,Term,2022-05-31,250000,60.83,Monthly,AutoPay,1,197,,Not Returning
CUST_009713,29,M,Married,2,High,Employed,Bachelor,2023-08-20,4,No,0.66,1,0,0,,,Term,2022-11-24,350000,57.17,Quarterly,AutoPay,0,269,,Not Returning
CUST_009714,41,M,Single,2,High,Self-employed,PhD,2023-11-13,2,Yes,0.58,1,0,0,,,Term,2022-06-01,600000,122.0,Quarterly,AutoPay,0,530,,Not Returning
CUST_009715,50,M,Married,0,Medium,Self-employed,Master,2023-03-11,0,No,0.45,1,0,1,2023-10-19,Service,Term,2023-02-04,300000,70.0,Annual,Manual,0,35,257.0,Possibly Churn
CUST_009716,44,F,Married,4,Medium,Employed,HighSchool,2023-11-24,1,No,0.23,1,0,0,,,Universal,2023-04-03,250000,53.33,Monthly,Manual,0,235,,Not Returning
CUST_009717,48,M,Married,0,Low,Unemployed,Bachelor,2023-07-28,2,Yes,0.33,5,0,0,,,Term,2023-05-05,100000,22.67,Monthly,Manual,1,84,,Not Returning
CUST_009718,32,M,Married,3,High,Self-employed,HighSchool,2022-08-10,2,Yes,0.64,0,1,0,,,Whole,2022-03-10,600000,104.0,Monthly,AutoPay,1,153,,Not Returning
CUST_009719,52,F,Widowed,0,Medium,Self-employed,HighSchool,2022-12-19,0,No,0.55,1,0,0,,,Term,2022-04-26,200000,48.0,Quarterly,AutoPay,1,237,,Not Returning
CUST_009720,37,M,Married,0,High,Employed,HighSchool,2023-10-14,4,Yes,0.27,0,1,0,,,Whole,2023-08-15,650000,123.5,Monthly,Manual,0,60,,Not Returning
