customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level
CUST_009059,27,F,Married,0,Medium,Unemployed,Bachelor
CUST_009060,58,F,Single,1,High,Employed,Master
CUST_009061,43,F,Widowed,2,Low,Self-employed,PhD
CUST_009062,45,M,Single,3,Medium,Employed,Master
CUST_009063,49,F,Married,4,High,Employed,HighSchool
CUST_009064,35,F,Married,0,Medium,Employed,HighSchool
CUST_009065,50,M,Married,1,Medium,Employed,Bachelor
CUST_009066,40,F,Widowed,1,High,Self-employed,HighSchool
CUST_009067,34,F,Divorced,4,High,Employed,HighSchool
CUST_009068,51,M,Divorced,2,Medium,Self-employed,HighSchool
CUST_009069,62,M,Widowed,2,Medium,Self-employed,Bachelor
CUST_009070,53,F,Married,0,High,Employed,Bachelor
CUST_009071,56,M,Single,2,Medium,Employed,Bachelor
CUST_009072,38,M,Married,1,High,Employed,HighSchool
CUST_009073,25,M,Married,5,Medium,Self-employed,Bachelor
CUST_009074,62,M,Single,1,Medium,Employed,HighSchool
CUST_009075,69,M,Married,1,High,Employed,HighSchool
CUST_009076,63,F,Divorced,2,Medium,Employed,Bachelor
CUST_009077,40,M,Single,0,Low,Employed,Bachelor
CUST_009078,31,F,Divorced,0,Medium,Self-employed,Bachelor
CUST_009079,32,M,Married,1,Medium,Employed,Bachelor
CUST_009080,25,M,Single,4,Low,Retired,Bachelor
CUST_009081,43,M,Divorced,0,Low,Employed,Bachelor
CUST_009082,64,M,Widowed,4,Low,Employed,HighSchool
CUST_009083,43,M,Married,0,VeryHigh,Employed,Bachelor
CUST_009084,48,F,Married,1,High,Employed,Bachelor
CUST_009085,61,F,Married,1,VeryHigh,Employed,Bachelor
CUST_009086,40,M,Divorced,0,Low,Self-employed,HighSchool
CUST_009087,69,M,Single,1,Medium,Employed,HighSchool
CUST_009088,68,M,Single,2,Low,Employed,HighSchool
CUST_009089,43,F,Married,3,Low,Employed,Bachelor
CUST_009090,38,F,Married,3,Medium,Employed,Bachelor
CUST_009091,53,M,Married,1,High,Retired,HighSchool
CUST_009092,40,M,Divorced,1,Low,Employed,Bachelor
CUST_009093,31,F,Divorced,4,Medium,Unemployed,Master
CUST_009094,60,M,Divorced,2,Low,Employed,HighSchool
CUST_009095,59,F,Married,1,Medium,Self-employed,Bachelor
CUST_009096,46,M,Divorced,4,Medium,Employed,Master
CUST_009097,29,F,Married,2,Medium,Employed,Bachelor
CUST_009098,30,F,Single,3,Medium,Employed,Bachelor
CUST_009099,46,F,Married,1,Medium,Employed,Bachelor
CUST_009100,39,F,Single,1,Medium,Retired,Master
CUST_009101,40,M,Married,0,Medium,Employed,Bachelor
CUST_009102,57,M,Married,1,Medium,Self-employed,Bachelor
CUST_009103,53,M,Married,2,Medium,Employed,HighSchool
CUST_009104,61,F,Single,2,High,Self-employed,HighSchool
CUST_009105,33,F,Married,0,Low,Employed,Bachelor
CUST_009106,40,M,Single,0,High,Employed,Bachelor
CUST_009107,54,M,Divorced,0,Medium,Employed,Master
CUST_009108,50,F,Married,2,High,Employed,Master
CUST_009109,63,F,Single,1,High,Employed,HighSchool
CUST_009110,50,F,Single,4,High,Employed,Bachelor
CUST_009111,67,M,Married,3,Medium,Employed,Master
CUST_009112,51,M,Married,2,Medium,Employed,HighSchool
CUST_009113,57,M,Married,1,High,Retired,Bachelor
CUST_009114,41,F,Married,1,Medium,Retired,HighSchool
CUST_009115,45,F,Married,2,High,Employed,HighSchool
CUST_009116,55,F,Single,2,High,Employed,Bachelor
CUST_009117,64,F,Married,3,High,Unemployed,Bachelor
CUST_009118,53,F,Widowed,1,Medium,Employed,HighSchool
CUST_009119,44,F,Married,1,Medium,Unemployed,HighSchool
CUST_009120,61,F,Single,1,Low,Employed,HighSchool
CUST_009121,25,F,Widowed,1,High,Retired,Bachelor
CUST_009122,27,M,Single,4,Medium,Employed,HighSchool
CUST_009123,53,F,Married,3,Medium,Employed,Bachelor
CUST_009124,45,M,Married,1,High,Employed,HighSchool
CUST_009125,52,M,Married,2,High,Employed,Bachelor
CUST_009126,45,F,Single,2,Medium,Self-employed,Bachelor
CUST_009127,51,F,Single,3,Medium,Employed,PhD
CUST_009128,35,F,Divorced,2,Medium,Employed,Master
CUST_009129,51,M,Divorced,0,Medium,Retired,Master
CUST_009130,56,F,Married,3,Medium,Employed,Bachelor
CUST_009131,59,F,Single,1,High,Employed,Bachelor
CUST_009132,69,M,Divorced,2,High,Employed,Master
CUST_009133,47,F,Married,2,VeryHigh,Employed,HighSchool
CUST_009134,48,M,Married,1,Medium,Employed,Master
CUST_009135,26,M,Married,3,VeryHigh,Employed,HighSchool
CUST_009136,38,F,Married,0,Medium,Self-employed,Bachelor
CUST_009137,42,M,Married,2,High,Self-employed,Master
CUST_009138,57,M,Married,2,VeryHigh,Employed,HighSchool
CUST_009139,37,M,Married,2,High,Employed,PhD
CUST_009140,54,M,Divorced,1,Medium,Employed,Master
CUST_009141,44,M,Married,0,Medium,Employed,Bachelor
CUST_009142,42,M,Married,2,High,Employed,HighSchool
CUST_009143,47,M,Married,1,VeryHigh,Retired,Bachelor
CUST_009144,40,M,Married,2,Medium,Retired,Bachelor
CUST_009145,39,M,Single,3,High,Employed,Master
CUST_009146,25,M,Single,2,VeryHigh,Employed,Bachelor
CUST_009147,42,F,Divorced,2,Medium,Employed,Bachelor
CUST_009148,39,F,Single,1,Medium,Employed,Bachelor
CUST_009149,38,M,Married,1,VeryHigh,Employed,HighSchool
CUST_009150,50,F,Widowed,0,Medium,Employed,Bachelor
CUST_009151,52,F,Married,3,High,Employed,Bachelor
CUST_009152,47,F,Single,1,High,Employed,Bachelor
CUST_009153,56,M,Married,1,Medium,Employed,Master
CUST_009154,51,F,Divorced,2,High,Retired,HighSchool
CUST_009155,41,M,Married,0,Medium,Employed,Bachelor
CUST_009156,39,M,Married,0,Medium,Self-employed,HighSchool
CUST_009157,48,M,Married,1,High,Retired,HighSchool
CUST_009158,51,M,Married,1,Medium,Self-employed,Bachelor
CUST_009159,61,F,Married,2,Medium,Retired,HighSchool
CUST_009160,59,F,Married,2,Medium,Self-employed,HighSchool
CUST_009161,38,F,Married,2,Medium,Employed,Master
CUST_009162,43,M,Married,3,Medium,Employed,Bachelor
CUST_009163,53,M,Single,2,Low,Employed,HighSchool
CUST_009164,57,M,Married,2,High,Employed,PhD
CUST_009165,56,M,Married,3,Medium,Employed,Master
CUST_009166,44,F,Married,2,Low,Self-employed,HighSchool
CUST_009167,29,F,Married,5,High,Employed,Master
CUST_009168,33,F,Married,4,Low,Self-employed,Bachelor
CUST_009169,48,F,Married,1,Medium,Retired,Master
CUST_009170,49,M,Divorced,0,High,Employed,PhD
CUST_009171,31,M,Married,0,Medium,Employed,Bachelor
CUST_009172,45,M,Married,0,Low,Retired,HighSchool
CUST_009173,52,M,Married,0,Low,Employed,Master
CUST_009174,31,F,Married,0,VeryHigh,Employed,Bachelor
CUST_009175,58,M,Divorced,2,High,Employed,Bachelor
CUST_009176,40,M,Single,1,Medium,Employed,Bachelor
CUST_009177,60,F,Married,1,Medium,Self-employed,Bachelor
CUST_009178,38,F,Single,0,High,Employed,Master
CUST_009179,32,M,Married,4,Medium,Employed,Master
CUST_009180,39,F,Married,3,Medium,Employed,HighSchool
CUST_009181,43,M,Single,1,Low,Employed,HighSchool
CUST_009182,40,F,Married,1,High,Employed,HighSchool
CUST_009183,42,M,Divorced,0,High,Employed,Bachelor
CUST_009184,49,M,Widowed,2,Medium,Self-employed,Master
CUST_009185,42,F,Single,2,Low,Employed,Bachelor
CUST_009186,44,M,Married,2,Low,Self-employed,Bachelor
CUST_009187,25,F,Divorced,0,Medium,Self-employed,HighSchool
CUST_009188,49,F,Single,0,Medium,Retired,Bachelor
CUST_009189,43,M,Married,2,Low,Employed,HighSchool
CUST_009190,64,F,Divorced,0,Medium,Employed,HighSchool
CUST_009191,33,M,Single,3,Medium,Self-employed,Bachelor
CUST_009192,25,M,Divorced,3,Low,Employed,HighSchool
CUST_009193,52,F,Married,0,High,Employed,PhD
CUST_009194,49,F,Single,1,Medium,Self-employed,Master
CUST_009195,32,M,Married,2,High,Retired,Master
CUST_009196,26,F,Married,1,Medium,Employed,Bachelor
CUST_009197,63,F,Married,3,Low,Employed,Master
CUST_009198,61,F,Married,0,Medium,Employed,PhD
CUST_009199,25,M,Married,1,High,Retired,HighSchool
CUST_009200,39,M,Married,2,Medium,Employed,Bachelor
CUST_009201,64,M,Single,1,Medium,Self-employed,Bachelor
CUST_009202,39,M,Divorced,2,Low,Retired,Bachelor
CUST_009203,39,F,Married,2,VeryHigh,Employed,Master
CUST_009204,41,F,Divorced,1,VeryHigh,Self-employed,Bachelor
CUST_009205,31,M,Divorced,3,High,Self-employed,Bachelor
CUST_009206,25,M,Married,0,Medium,Self-employed,Bachelor
CUST_009207,57,M,Single,4,High,Employed,HighSchool
CUST_009208,25,M,Divorced,1,Medium,Employed,HighSchool
CUST_009209,47,F,Married,1,High,Employed,HighSchool
CUST_009210,55,F,Single,2,High,Employed,HighSchool
CUST_009211,27,F,Married,0,Medium,Employed,HighSchool
CUST_009212,33,M,Single,1,VeryHigh,Employed,Master
CUST_009213,59,F,Single,2,High,Self-employed,Bachelor
CUST_009214,51,F,Married,2,Medium,Employed,Bachelor
CUST_009215,37,F,Single,3,High,Employed,HighSchool
CUST_009216,59,F,Widowed,1,Medium,Retired,HighSchool
CUST_009217,59,M,Divorced,0,High,Employed,HighSchool
CUST_009218,48,M,Married,1,Medium,Employed,PhD
CUST_009219,34,F,Single,0,Medium,Self-employed,HighSchool
CUST_009220,40,F,Married,0,Medium,Employed,HighSchool
CUST_009221,48,F,Married,1,High,Employed,Bachelor
CUST_009222,42,M,Married,0,VeryHigh,Employed,Bachelor
CUST_009223,56,F,Single,2,Medium,Employed,Master
CUST_009224,26,M,Married,3,Medium,Employed,Master
CUST_009225,27,F,Married,2,High,Employed,Master
CUST_009226,47,F,Divorced,2,Low,Employed,Bachelor
CUST_009227,39,F,Divorced,4,VeryHigh,Employed,HighSchool
CUST_009228,37,F,Married,3,High,Unemployed,HighSchool
CUST_009229,25,M,Married,1,VeryHigh,Self-employed,HighSchool
CUST_009230,45,M,Single,1,High,Employed,Master
CUST_009231,44,M,Single,1,High,Self-employed,Bachelor
CUST_009232,52,M,Divorced,2,Low,Employed,PhD
CUST_009233,45,F,Married,1,Medium,Employed,Bachelor
CUST_009234,43,M,Single,1,Medium,Retired,HighSchool
CUST_009235,59,F,Married,3,High,Self-employed,HighSchool
CUST_009236,29,M,Divorced,2,High,Employed,Bachelor
CUST_009237,51,F,Married,2,Low,Retired,HighSchool
CUST_009238,25,F,Single,0,Medium,Self-employed,Bachelor
CUST_009239,34,M,Divorced,2,Low,Employed,HighSchool
CUST_009240,30,M,Married,1,High,Employed,Master
CUST_009241,54,M,Married,1,Medium,Employed,Bachelor
CUST_009242,44,F,Married,1,Medium,Retired,Bachelor
CUST_009243,44,F,Divorced,3,Medium,Employed,PhD
CUST_009244,31,M,Divorced,0,Low,Employed,Bachelor
CUST_009245,41,F,Married,0,Medium,Self-employed,Master
CUST_009246,35,M,Single,0,Medium,Employed,HighSchool
CUST_009247,49,F,Married,0,VeryHigh,Employed,Master
CUST_009248,33,M,Single,2,Medium,Self-employed,HighSchool
CUST_009249,60,F,Single,0,Medium,Employed,Bachelor
CUST_009250,25,F,Married,4,Medium,Employed,PhD
CUST_009251,35,F,Single,2,High,Employed,HighSchool
CUST_009252,65,M,Widowed,1,Medium,Self-employed,HighSchool
CUST_009253,39,M,Single,1,Low,Retired,HighSchool
CUST_009254,29,F,Married,1,Low,Self-employed,HighSchool
CUST_009255,47,M,Single,1,Medium,Employed,Bachelor
CUST_009256,39,M,Married,3,Medium,Employed,HighSchool
CUST_009257,34,F,Single,0,Medium,Retired,HighSchool
CUST_009258,31,M,Married,2,Medium,Employed,Master
CUST_009259,75,M,Married,4,Low,Retired,HighSchool
CUST_009260,41,F,Widowed,1,High,Employed,HighSchool
CUST_009261,25,M,Married,1,High,Self-employed,HighSchool
CUST_009262,62,M,Single,2,Low,Retired,HighSchool
CUST_009263,52,F,Single,1,Medium,Employed,HighSchool
CUST_009264,35,F,Married,0,Medium,Retired,Master
CUST_009265,33,M,Single,1,Medium,Employed,HighSchool
CUST_009266,53,F,Married,0,Low,Employed,HighSchool
CUST_009267,42,F,Widowed,0,Low,Self-employed,Bachelor
CUST_009268,25,M,Divorced,1,VeryHigh,Employed,HighSchool
CUST_009269,66,M,Divorced,0,High,Self-employed,Bachelor
CUST_009270,39,M,Divorced,1,VeryHigh,Employed,HighSchool
CUST_009271,62,F,Married,2,Medium,Employed,Bachelor
CUST_009272,60,F,Married,1,High,Self-employed,Bachelor
CUST_009273,32,M,Married,0,High,Employed,Bachelor
CUST_009274,57,F,Widowed,2,High,Employed,Bachelor
CUST_009275,37,F,Married,1,Low,Retired,Bachelor
CUST_009276,25,M,Married,3,High,Self-employed,Master
CUST_009277,39,F,Married,2,Medium,Retired,Master
CUST_009278,49,M,Single,0,Medium,Employed,Master
CUST_009279,39,F,Married,0,Medium,Self-employed,HighSchool
CUST_009280,41,F,Married,1,High,Unemployed,PhD
CUST_009281,58,F,Married,1,VeryHigh,Employed,Bachelor
CUST_009282,46,F,Married,2,High,Self-employed,HighSchool
CUST_009283,34,F,Married,1,High,Employed,Bachelor
CUST_009284,53,F,Single,0,Medium,Employed,Master
CUST_009285,47,F,Married,2,High,Employed,PhD
CUST_009286,25,F,Divorced,1,Medium,Employed,Bachelor
CUST_009287,50,F,Married,1,Medium,Employed,HighSchool
CUST_009288,49,M,Married,1,High,Employed,HighSchool
CUST_009289,45,F,Married,2,VeryHigh,Employed,Bachelor
CUST_009290,55,F,Divorced,0,High,Employed,Bachelor
CUST_009291,36,F,Married,0,High,Employed,HighSchool
CUST_009292,49,F,Single,2,Medium,Employed,Master
CUST_009293,26,M,Divorced,3,Medium,Retired,HighSchool
CUST_009294,49,M,Divorced,2,High,Employed,Bachelor
CUST_009295,68,M,Married,1,Medium,Self-employed,Bachelor
CUST_009296,33,F,Married,1,Low,Employed,Master
CUST_009297,35,F,Married,1,Medium,Employed,Bachelor
CUST_009298,36,F,Married,1,Medium,Employed,Bachelor
CUST_009299,46,M,Married,1,Medium,Retired,Bachelor
CUST_009300,32,F,Divorced,2,Medium,Self-employed,Bachelor
CUST_009301,50,F,Divorced,2,VeryHigh,Employed,HighSchool
CUST_009302,55,F,Married,3,High,Employed,Bachelor
CUST_009303,51,M,Divorced,0,Medium,Self-employed,Master
CUST_009304,25,F,Single,4,High,Employed,Master
CUST_009305,56,F,Single,2,Medium,Retired,Bachelor
CUST_009306,56,F,Married,1,High,Self-employed,Bachelor
CUST_009307,54,F,Married,1,Medium,Retired,Bachelor
CUST_009308,49,F,Single,1,High,Employed,Master
CUST_009309,47,M,Married,0,High,Employed,HighSchool
CUST_009310,57,M,Single,2,Medium,Retired,Bachelor
CUST_009311,68,F,Married,3,High,Employed,HighSchool
CUST_009312,33,M,Divorced,3,Medium,Employed,HighSchool
CUST_009313,57,M,Married,4,High,Self-employed,Master
CUST_009314,43,M,Married,0,Low,Employed,HighSchool
CUST_009315,43,F,Widowed,1,High,Retired,Bachelor
CUST_009316,26,F,Married,3,Medium,Retired,Master
CUST_009317,41,M,Divorced,1,High,Employed,Bachelor
CUST_009318,33,F,Married,0,VeryHigh,Employed,Bachelor
CUST_009319,39,F,Widowed,0,Low,Employed,Bachelor
CUST_009320,31,M,Divorced,0,High,Employed,Bachelor
CUST_009321,39,M,Married,1,Low,Employed,HighSchool
CUST_009322,40,F,Married,0,High,Employed,Bachelor
CUST_009323,46,F,Married,0,Low,Employed,HighSchool
CUST_009324,25,M,Married,3,Medium,Employed,Bachelor
CUST_009325,27,M,Married,2,Medium,Self-employed,HighSchool
CUST_009326,49,M,Married,1,High,Unemployed,Bachelor
CUST_009327,35,M,Married,2,Medium,Employed,Master
CUST_009328,57,M,Married,1,Medium,Self-employed,Bachelor
CUST_009329,47,F,Divorced,2,Medium,Employed,HighSchool
CUST_009330,52,F,Married,0,Medium,Employed,Master
CUST_009331,61,F,Single,0,Medium,Self-employed,Bachelor
CUST_009332,41,M,Single,3,Low,Employed,HighSchool
CUST_009333,38,F,Single,2,High,Employed,HighSchool
CUST_009334,55,M,Single,1,Medium,Employed,HighSchool
CUST_009335,51,M,Single,2,High,Employed,HighSchool
CUST_009336,42,F,Married,3,Medium,Employed,HighSchool
CUST_009337,61,F,Divorced,2,High,Employed,Master
CUST_009338,42,M,Married,1,Medium,Employed,HighSchool
CUST_009339,45,F,Married,0,Medium,Employed,Bachelor
CUST_009340,45,F,Married,0,Medium,Employed,Bachelor
CUST_009341,33,F,Widowed,1,Medium,Employed,Bachelor
CUST_009342,45,F,Divorced,3,Medium,Employed,PhD
CUST_009343,61,F,Single,3,Medium,Employed,PhD
CUST_009344,50,F,Single,0,Medium,Unemployed,Bachelor
CUST_009345,45,F,Single,4,Medium,Employed,Master
CUST_009346,43,M,Married,4,VeryHigh,Employed,Bachelor
CUST_009347,48,M,Married,3,Medium,Employed,Bachelor
CUST_009348,53,F,Married,1,High,Self-employed,HighSchool
CUST_009349,52,F,Divorced,2,Low,Self-employed,Bachelor
CUST_009350,41,M,Married,2,Low,Retired,HighSchool
CUST_009351,48,F,Widowed,2,Medium,Employed,HighSchool
CUST_009352,50,M,Single,3,High,Employed,HighSchool
CUST_009353,32,F,Single,0,High,Retired,Bachelor
CUST_009354,47,M,Married,3,High,Self-employed,HighSchool
CUST_009355,25,M,Single,3,Low,Employed,Master
CUST_009356,50,F,Married,3,VeryHigh,Retired,Master
CUST_009357,52,M,Single,2,Medium,Self-employed,Bachelor
CUST_009358,53,M,Married,4,Low,Employed,Master
CUST_009359,40,F,Single,2,Medium,Employed,Bachelor
CUST_009360,48,F,Married,1,Low,Employed,Master
CUST_009361,62,F,Divorced,3,Medium,Self-employed,Bachelor
CUST_009362,61,F,Widowed,1,High,Employed,Master
CUST_009363,44,M,Married,3,Medium,Employed,PhD
CUST_009364,46,F,Widowed,1,Medium,Employed,Bachelor
CUST_009365,58,F,Married,3,Medium,Self-employed,HighSchool
CUST_009366,26,F,Married,1,Medium,Employed,Bachelor
CUST_009367,41,F,Divorced,2,Medium,Employed,Bachelor
CUST_009368,61,F,Married,0,Medium,Self-employed,PhD
CUST_009369,56,F,Married,2,Low,Self-employed,Master
CUST_009370,49,M,Married,0,Medium,Self-employed,Master
CUST_009371,26,M,Married,0,VeryHigh,Self-employed,Bachelor
CUST_009372,44,F,Single,0,High,Employed,Bachelor
CUST_009373,37,F,Single,2,Medium,Employed,Master
CUST_009374,48,F,Married,4,High,Employed,Bachelor
CUST_009375,35,F,Married,0,Medium,Employed,Bachelor
CUST_009376,32,M,Married,2,Medium,Employed,HighSchool
CUST_009377,25,F,Divorced,3,High,Employed,Bachelor
CUST_009378,59,M,Married,0,Medium,Self-employed,HighSchool
CUST_009379,40,M,Married,2,High,Employed,Bachelor
CUST_009380,46,M,Divorced,0,Medium,Employed,Bachelor
CUST_009381,44,F,Divorced,2,High,Self-employed,Bachelor
CUST_009382,32,M,Married,1,Medium,Employed,PhD
CUST_009383,29,F,Married,0,High,Employed,Bachelor
CUST_009384,32,M,Married,0,Medium,Employed,HighSchool
CUST_009385,36,M,Married,3,Low,Employed,Bachelor
CUST_009386,49,F,Married,2,High,Employed,Bachelor
CUST_009387,35,F,Married,0,High,Employed,Bachelor
CUST_009388,65,M,Single,3,High,Employed,HighSchool
CUST_009389,57,M,Single,2,Low,Self-employed,HighSchool
CUST_009390,54,F,Married,1,High,Employed,HighSchool
CUST_009391,43,M,Divorced,3,High,Employed,PhD
CUST_009392,63,F,Single,2,Medium,Employed,Bachelor
CUST_009393,42,M,Single,2,Medium,Employed,Bachelor
CUST_009394,44,M,Married,0,Medium,Employed,Bachelor
CUST_009395,47,M,Married,1,Medium,Self-employed,HighSchool
CUST_009396,53,F,Single,3,High,Employed,Bachelor
CUST_009397,52,F,Single,2,Medium,Employed,Bachelor
CUST_009398,39,M,Married,0,Medium,Retired,HighSchool
CUST_009399,38,F,Divorced,2,Low,Employed,HighSchool
CUST_009400,52,F,Single,3,High,Employed,Bachelor
CUST_009401,53,F,Married,0,Low,Self-employed,Master
CUST_009402,40,M,Married,1,Low,Employed,Bachelor
CUST_009403,25,M,Single,1,High,Employed,Master
CUST_009404,42,F,Single,2,High,Retired,Master
CUST_009405,52,M,Married,1,Medium,Employed,Bachelor
CUST_009406,66,M,Widowed,3,VeryHigh,Employed,Bachelor
CUST_009407,30,F,Married,0,High,Self-employed,Master
CUST_009408,39,M,Married,0,High,Employed,Bachelor
CUST_009409,40,M,Married,0,High,Retired,Bachelor
CUST_009410,61,M,Divorced,3,Medium,Retired,Bachelor
CUST_009411,44,F,Single,1,Medium,Employed,Bachelor
CUST_009412,34,M,Married,1,High,Employed,Bachelor
CUST_009413,51,F,Divorced,2,Low,Employed,Bachelor
CUST_009414,40,F,Widowed,3,High,Employed,HighSchool
CUST_009415,30,F,Married,1,Medium,Employed,Bachelor
CUST_009416,34,M,Married,1,Medium,Employed,Master
CUST_009417,65,M,Married,4,Medium,Employed,Bachelor
CUST_009418,49,F,Married,1,High,Employed,HighSchool
CUST_009419,46,M,Married,0,High,Self-employed,Master
CUST_009420,42,F,Married,1,Medium,Unemployed,Master
CUST_009421,48,M,Divorced,1,Medium,Employed,Bachelor
CUST_009422,48,M,Married,3,Medium,Employed,Bachelor
CUST_009423,48,M,Married,2,High,Employed,Master
CUST_009424,46,F,Divorced,2,Medium,Retired,Master
CUST_009425,55,M,Divorced,1,Medium,Employed,Master
CUST_009426,45,M,Married,2,Medium,Retired,Bachelor
CUST_009427,33,F,Married,2,Medium,Retired,Bachelor
CUST_009428,37,F,Married,1,VeryHigh,Employed,HighSchool
CUST_009429,25,F,Single,2,Medium,Employed,Bachelor
CUST_009430,69,F,Single,0,Low,Employed,HighSchool
CUST_009431,55,F,Married,1,High,Employed,Master
CUST_009432,35,M,Single,0,High,Employed,Bachelor
CUST_009433,41,M,Married,0,VeryHigh,Employed,Master
CUST_009434,37,F,Married,1,Low,Self-employed,Bachelor
CUST_009435,63,M,Married,2,Medium,Employed,Bachelor
CUST_009436,27,F,Single,2,Medium,Employed,Bachelor
CUST_009437,46,M,Single,1,Medium,Employed,HighSchool
CUST_009438,43,M,Single,2,High,Employed,HighSchool
CUST_009439,54,M,Single,2,High,Employed,Bachelor
CUST_009440,43,F,Widowed,1,High,Employed,Master
CUST_009441,25,F,Married,1,Medium,Employed,Bachelor
CUST_009442,41,M,Married,0,High,Self-employed,Master
CUST_009443,33,M,Single,2,Medium,Self-employed,PhD
CUST_009444,45,F,Married,1,Medium,Employed,HighSchool
CUST_009445,62,M,Married,1,High,Employed,Bachelor
CUST_009446,25,F,Single,3,Medium,Employed,Bachelor
CUST_009447,35,F,Divorced,1,Medium,Employed,HighSchool
CUST_009448,38,F,Divorced,1,High,Employed,HighSchool
CUST_009449,40,F,Single,0,High,Employed,HighSchool
CUST_009450,53,M,Married,1,High,Employed,Bachelor
CUST_009451,42,F,Married,1,Low,Employed,Bachelor
CUST_009452,49,F,Married,4,Medium,Self-employed,HighSchool
CUST_009453,37,F,Divorced,3,VeryHigh,Employed,Master
CUST_009454,47,M,Single,1,Medium,Retired,HighSchool
CUST_009455,54,F,Married,3,Low,Employed,Bachelor
CUST_009456,36,F,Married,0,Medium,Employed,PhD
CUST_009457,54,F,Married,4,VeryHigh,Retired,Bachelor
CUST_009458,45,M,Divorced,3,Medium,Employed,Bachelor
CUST_009459,57,M,Single,3,High,Employed,HighSchool
CUST_009460,42,F,Single,3,High,Employed,Bachelor
CUST_009461,49,M,Married,1,High,Employed,Bachelor
CUST_009462,44,M,Single,1,Medium,Self-employed,Master
CUST_009463,43,F,Single,2,Medium,Employed,Master
CUST_009464,48,M,Married,0,High,Retired,HighSchool
CUST_009465,51,M,Single,0,High,Employed,Bachelor
CUST_009466,30,M,Married,1,Low,Self-employed,Master
CUST_009467,62,M,Married,5,Medium,Self-employed,Bachelor
CUST_009468,25,M,Single,1,Medium,Employed,Bachelor
CUST_009469,36,M,Married,2,Medium,Retired,Master
CUST_009470,43,M,Single,1,Medium,Employed,PhD
CUST_009471,49,F,Widowed,2,Medium,Employed,HighSchool
CUST_009472,63,F,Married,0,High,Employed,HighSchool
CUST_009473,25,M,Married,2,Medium,Unemployed,Master
CUST_009474,38,M,Divorced,2,Medium,Employed,HighSchool
CUST_009475,25,M,Married,2,Medium,Retired,Master
CUST_009476,45,F,Married,1,Medium,Employed,Bachelor
CUST_009477,48,F,Divorced,1,High,Self-employed,HighSchool
CUST_009478,64,M,Single,1,Medium,Employed,Bachelor
CUST_009479,46,M,Widowed,1,High,Employed,HighSchool
CUST_009480,57,F,Single,0,Medium,Retired,HighSchool
CUST_009481,52,F,Single,4,Low,Employed,Bachelor
CUST_009482,39,M,Married,1,Low,Self-employed,HighSchool
CUST_009483,28,F,Single,1,Medium,Self-employed,HighSchool
CUST_009484,48,F,Married,4,High,Self-employed,HighSchool
CUST_009485,27,F,Divorced,1,Medium,Self-employed,Bachelor
CUST_009486,60,M,Widowed,1,High,Employed,PhD
CUST_009487,43,F,Married,1,Medium,Employed,HighSchool
CUST_009488,59,M,Widowed,1,Low,Employed,Bachelor
CUST_009489,39,F,Married,1,High,Retired,Bachelor
CUST_009490,48,F,Single,2,VeryHigh,Employed,HighSchool
CUST_009491,47,M,Married,3,Low,Employed,HighSchool
CUST_009492,44,F,Married,0,Medium,Employed,HighSchool
CUST_009493,39,M,Married,1,High,Employed,Bachelor
CUST_009494,49,M,Married,0,VeryHigh,Employed,PhD
CUST_009495,33,M,Married,1,High,Employed,Bachelor
CUST_009496,30,F,Married,1,Low,Self-employed,HighSchool
CUST_009497,59,M,Widowed,1,High,Employed,HighSchool
CUST_009498,53,F,Married,0,High,Employed,Master
CUST_009499,45,M,Married,2,High,Retired,HighSchool
CUST_009500,64,M,Married,1,Medium,Employed,Bachelor
CUST_009501,41,M,Married,3,Medium,Employed,HighSchool
CUST_009502,60,F,Divorced,1,High,Employed,HighSchool
CUST_009503,47,M,Single,2,High,Self-employed,HighSchool
CUST_009504,32,M,Married,3,Medium,Employed,Master
CUST_009505,67,M,Single,1,Medium,Employed,Master
CUST_009506,56,M,Single,2,Medium,Self-employed,HighSchool
CUST_009507,43,F,Married,5,Medium,Employed,HighSchool
CUST_009508,53,F,Married,2,Low,Self-employed,Bachelor
CUST_009509,40,M,Divorced,0,Low,Employed,HighSchool
CUST_009510,54,M,Married,0,High,Retired,Bachelor
CUST_009511,25,F,Married,2,High,Employed,Master
CUST_009512,32,M,Married,3,High,Employed,Bachelor
CUST_009513,56,F,Married,2,VeryHigh,Self-employed,Master
CUST_009514,42,M,Married,0,Medium,Employed,Master
CUST_009515,47,M,Married,5,Medium,Employed,Bachelor
CUST_009516,28,F,Single,1,Medium,Self-employed,Master
CUST_009517,67,F,Married,1,Medium,Employed,HighSchool
CUST_009518,59,M,Married,2,Medium,Employed,HighSchool
CUST_009519,42,M,Married,3,High,Employed,Bachelor
CUST_009520,40,M,Divorced,2,Medium,Retired,HighSchool
CUST_009521,57,F,Married,2,Medium,Employed,HighSchool
CUST_009522,68,F,Married,3,Medium,Employed,Bachelor
CUST_009523,56,M,Married,1,Medium,Employed,Master
CUST_009524,71,M,Single,3,High,Employed,PhD
CUST_009525,33,M,Married,0,Low,Employed,Bachelor
CUST_009526,35,M,Married,2,Medium,Employed,PhD
CUST_009527,30,M,Married,0,Medium,Employed,Master
CUST_009528,50,F,Married,3,Low,Employed,HighSchool
CUST_009529,47,M,Divorced,3,Medium,Employed,Bachelor
